slurm_job_id,test_case,start_time,end_time,daos_commit,oclass,num_servers,num_targets,num_clients,ppc,fpp,segments,xfer_size,block_size,chunk_size,ec_cell_size,iterations,notes,status,sw_time,write_gib,read_gib
4109879,ior_easy,2022-02-28 13:28:29,2022-02-28 13:34:15,eb307af,SX,16,16,16,32,,1,1M,150G,1M,,1,,Pass,60,127.54,159.62
4109880,ior_easy,2022-02-28 13:32:03,2022-02-28 13:40:39,eb307af,SX,16,16,64,32,,1,1M,150G,1M,,1,,Pass,60,161.45,174.93
4113307,ior_easy,2022-03-02 05:15:05,2022-03-02 05:20:30,eb307af,EC_2P1GX,18,16,16,32,,1,2M,150G,2M,131072,1,,Pass,60,98.43,137.60
4113318,ior_easy,2022-03-02 11:00:52,2022-03-02 11:06:48,eb307af,SX,18,16,16,32,,1,2M,150G,1M,131072,1,,Pass,60,120.08,136.29
4113326,ior_easy,2022-03-02 11:09:41,2022-03-02 11:15:14,eb307af,SX,18,16,16,32,,1,4M,150G,1M,131072,1,,Pass,60,158.45,126.64
4113329,ior_easy,2022-03-02 11:49:55,2022-03-02 11:55:28,eb307af,EC_4P2GX,18,16,16,32,,1,4M,150G,4M,131072,1,,Pass,60,105.51,94.19
4113330,ior_easy,2022-03-02 15:00:12,2022-03-02 15:06:04,eb307af,SX,18,16,16,32,,1,16M,150G,1M,131072,1,,Pass,60,103.74,106.45
4113344,ior_easy,2022-03-02 20:50:00,2022-03-02 20:55:18,eb307af,EC_16P2GX,18,16,16,32,,1,16M,150G,16M,131072,1,,Pass,60,153.25,91.56
4113332,ior_easy,2022-03-02 15:10:50,2022-03-02 15:16:21,eb307af,EC_8P2GX,20,16,16,32,,1,8M,150G,8M,131072,1,,Pass,60,141.41,105.54
4113340,ior_easy,2022-03-02 18:41:37,2022-03-02 18:46:56,eb307af,SX,20,16,16,32,,1,8M,150G,1M,131072,1,,Pass,60,176.41,136.56
4113306,ior_easy,2022-03-02 05:34:51,2022-03-02 05:40:34,eb307af,SX,24,16,16,32,,1,2M,150G,1M,131072,1,,Pass,60,145.99,154.40
