slurm_job_id,test_case,start_time,end_time,daos_commit,provider,oclass,num_servers,num_targets,num_clients,ppc,fpp,segments,xfer_size,block_size,chunk_size,ec_cell_size,iterations,notes,status,sw_time,write_gib,read_gib
4700133,ior_easy,2022-08-04 10:15:29,2022-08-04 10:20:56,3c57954,ofi+verbs;ofi_rxm,SX,1,16,4,32,,1,1M,150G,1M,,1,,Pass,60,11.45,11.46
4700138,ior_easy,2022-08-04 13:09:05,2022-08-04 13:15:53,3c57954,ofi+verbs;ofi_rxm,SX,1,16,16,32,,1,1M,150G,1M,,1,,Pass,60,11.40,11.34
4700134,ior_easy,2022-08-04 10:22:45,2022-08-04 10:27:23,3c57954,ofi+verbs;ofi_rxm,SX,2,16,8,32,,1,1M,150G,1M,,1,,Pass,60,21.93,22.81
4700139,ior_easy,2022-08-04 13:17:16,2022-08-04 13:23:52,3c57954,ofi+verbs;ofi_rxm,SX,2,16,16,32,,1,1M,150G,1M,,1,,Pass,60,22.03,22.78
4700302,ior_easy,2022-08-04 23:14:44,2022-08-04 23:19:02,3c57954,ofi+verbs;ofi_rxm,EC_2P1GX,3,16,12,32,,1,2M,150G,2M,131072,1,,Pass,60,22.33,33.05
4700305,ior_easy,2022-08-04 23:38:44,2022-08-04 23:43:13,3c57954,ofi+verbs;ofi_rxm,EC_2P1GX,3,16,16,32,,1,2M,150G,2M,131072,1,,Pass,60,22.37,33.03
4700135,ior_easy,2022-08-04 10:51:32,2022-08-04 10:57:45,3c57954,ofi+verbs;ofi_rxm,SX,4,16,16,32,,1,1M,150G,1M,,1,,Pass,60,42.74,44.84
4700303,ior_easy,2022-08-04 23:20:39,2022-08-04 23:25:22,3c57954,ofi+verbs;ofi_rxm,EC_2P1GX,6,16,24,32,,1,2M,150G,2M,131072,1,,Pass,60,43.33,55.95
4700306,ior_easy,2022-08-04 23:45:00,2022-08-04 23:49:25,3c57954,ofi+verbs;ofi_rxm,EC_2P1GX,6,16,16,32,,1,2M,150G,2M,131072,1,,Pass,60,42.42,56.09
4700310,ior_easy,2022-08-05 00:10:30,2022-08-05 00:15:20,3c57954,ofi+verbs;ofi_rxm,EC_4P2GX,6,16,24,32,,1,4M,150G,4M,131072,1,,Pass,60,44.71,65.38
4700312,ior_easy,2022-08-05 00:24:43,2022-08-05 00:29:28,3c57954,ofi+verbs;ofi_rxm,EC_4P2GX,6,16,16,32,,1,4M,150G,4M,131072,1,,Pass,60,44.22,56.17
4700136,ior_easy,2022-08-04 11:52:03,2022-08-04 12:00:07,3c57954,ofi+verbs;ofi_rxm,SX,8,16,32,32,,1,1M,150G,1M,,1,,Pass,60,80.26,89.34
4700140,ior_easy,2022-08-04 13:25:29,2022-08-04 13:31:04,3c57954,ofi+verbs;ofi_rxm,SX,8,16,16,32,,1,1M,150G,1M,,1,,Pass,60,75.63,88.19
4700317,ior_easy,2022-08-05 03:19:13,2022-08-05 03:24:45,3c57954,ofi+verbs;ofi_rxm,EC_8P2GX,10,16,40,32,,1,8M,150G,8M,131072,1,,Pass,60,81.11,88.85
4700318,ior_easy,2022-08-05 03:27:06,2022-08-05 03:32:21,3c57954,ofi+verbs;ofi_rxm,EC_8P2GX,10,16,16,32,,1,8M,150G,8M,131072,1,,Pass,60,80.99,86.31
4700304,ior_easy,2022-08-04 23:27:29,2022-08-04 23:33:32,3c57954,ofi+verbs;ofi_rxm,EC_2P1GX,12,16,48,32,,1,2M,150G,2M,131072,1,,Pass,60,77.92,118.73
4700307,ior_easy,2022-08-04 23:51:05,2022-08-04 23:55:31,3c57954,ofi+verbs;ofi_rxm,EC_2P1GX,12,16,16,32,,1,2M,150G,2M,131072,1,,Pass,60,78.89,109.73
4700311,ior_easy,2022-08-05 00:17:14,2022-08-05 00:22:57,3c57954,ofi+verbs;ofi_rxm,EC_4P2GX,12,16,48,32,,1,4M,150G,4M,131072,1,,Pass,60,81.33,102.30
4700313,ior_easy,2022-08-05 00:31:17,2022-08-05 00:35:50,3c57954,ofi+verbs;ofi_rxm,EC_4P2GX,12,16,16,32,,1,4M,150G,4M,131072,1,,Pass,60,80.32,100.36
4700137,ior_easy,2022-08-04 12:58:00,2022-08-04 13:06:35,3c57954,ofi+verbs;ofi_rxm,SX,16,16,64,32,,1,1M,150G,1M,,1,,Pass,60,158.38,176.41
4700141,ior_easy,2022-08-04 13:32:45,2022-08-04 13:37:54,3c57954,ofi+verbs;ofi_rxm,SX,16,16,16,32,,1,1M,150G,1M,,1,,Pass,60,137.69,149.35
4700308,ior_easy,2022-08-04 23:57:10,2022-08-05 00:02:00,3c57954,ofi+verbs;ofi_rxm,EC_2P1GX,18,16,16,32,,1,2M,150G,2M,131072,1,,Pass,60,109.67,122.45
4700314,ior_easy,2022-08-05 00:37:21,2022-08-05 00:42:24,3c57954,ofi+verbs;ofi_rxm,EC_4P2GX,18,16,16,32,,1,4M,150G,4M,131072,1,,Pass,60,107.41,125.06
4700321,ior_easy,2022-08-05 03:46:30,2022-08-05 03:51:13,3c57954,ofi+verbs;ofi_rxm,EC_16P2GX,18,16,16,32,,1,16M,150G,16M,131072,1,,Pass,60,153.32,103.36
4700319,ior_easy,2022-08-05 03:33:34,2022-08-05 03:38:19,3c57954,ofi+verbs;ofi_rxm,EC_8P2GX,20,16,16,32,,1,8M,150G,8M,131072,1,,Pass,60,138.11,98.43
4700309,ior_easy,2022-08-05 00:03:59,2022-08-05 00:08:44,3c57954,ofi+verbs;ofi_rxm,EC_2P1GX,24,16,16,32,,1,2M,150G,2M,131072,1,,Pass,60,119.10,149.36
4700315,ior_easy,2022-08-05 00:44:23,2022-08-05 00:49:17,3c57954,ofi+verbs;ofi_rxm,EC_4P2GX,24,16,16,32,,1,4M,150G,4M,131072,1,,Pass,60,114.65,133.44
4700320,ior_easy,2022-08-05 03:40:02,2022-08-05 03:44:50,3c57954,ofi+verbs;ofi_rxm,EC_8P2GX,30,16,16,32,,1,8M,150G,8M,131072,1,,Pass,60,141.62,77.50
4700142,ior_easy,2022-08-04 13:39:10,2022-08-04 13:44:13,3c57954,ofi+verbs;ofi_rxm,SX,32,16,16,32,,1,1M,150G,1M,,1,,Pass,60,172.38,152.55
4700316,ior_easy,2022-08-05 03:12:29,2022-08-05 03:17:27,3c57954,ofi+verbs;ofi_rxm,EC_4P2GX,36,16,16,32,,1,4M,150G,4M,131072,1,,Pass,60,116.19,98.07
4700322,ior_easy,2022-08-05 03:52:21,2022-08-05 03:57:13,3c57954,ofi+verbs;ofi_rxm,EC_16P2GX,36,16,16,32,,1,16M,150G,16M,131072,1,,Pass,60,154.86,67.90
4700143,ior_easy,2022-08-04 14:48:57,2022-08-04 14:54:07,3c57954,ofi+verbs;ofi_rxm,SX,64,16,16,32,,1,1M,150G,1M,,1,,Pass,60,168.22,152.24
4700144,ior_easy,2022-08-04 16:18:01,2022-08-04 16:23:30,3c57954,ofi+verbs;ofi_rxm,SX,128,16,16,32,,1,1M,150G,1M,,1,,Pass,60,164.37,161.03
4700145,ior_hard,2022-08-04 16:26:27,2022-08-04 16:31:28,3c57954,ofi+verbs;ofi_rxm,SX,1,16,4,32,,10000000,47008,47008,470080,,1,,Pass,60,11.17,11.29
4700150,ior_hard,2022-08-04 17:48:17,2022-08-04 17:53:31,3c57954,ofi+verbs;ofi_rxm,SX,1,16,16,32,,10000000,47008,47008,470080,,1,,Pass,60,10.00,11.10
4700146,ior_hard,2022-08-04 16:34:15,2022-08-04 16:39:21,3c57954,ofi+verbs;ofi_rxm,SX,2,16,8,32,,10000000,47008,47008,470080,,1,,Pass,60,21.75,22.24
4700151,ior_hard,2022-08-04 18:01:53,2022-08-04 18:07:22,3c57954,ofi+verbs;ofi_rxm,SX,2,16,16,32,,10000000,47008,47008,470080,,1,,Pass,60,20.13,22.12
4700323,ior_hard,2022-08-05 03:58:49,2022-08-05 04:02:51,3c57954,ofi+verbs;ofi_rxm,EC_2P1GX,3,16,12,32,,2000000,47008,47008,470080,131072,1,,Pass,60,9.42,27.92
4700326,ior_hard,2022-08-05 04:15:42,2022-08-05 04:19:46,3c57954,ofi+verbs;ofi_rxm,EC_2P1GX,3,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,8.51,25.51
4700147,ior_hard,2022-08-04 16:42:04,2022-08-04 16:47:14,3c57954,ofi+verbs;ofi_rxm,SX,4,16,16,32,,10000000,47008,47008,470080,,1,,Pass,60,41.33,43.03
4700324,ior_hard,2022-08-05 04:04:00,2022-08-05 04:08:12,3c57954,ofi+verbs;ofi_rxm,EC_2P1GX,6,16,24,32,,2000000,47008,47008,470080,131072,1,,Pass,60,16.07,47.98
4700327,ior_hard,2022-08-05 04:20:54,2022-08-05 04:24:57,3c57954,ofi+verbs;ofi_rxm,EC_2P1GX,6,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,17.44,49.80
4700331,ior_hard,2022-08-05 05:24:57,2022-08-05 05:28:57,3c57954,ofi+verbs;ofi_rxm,EC_4P2GX,6,16,24,32,,2000000,47008,47008,564096,131072,1,,Pass,60,8.26,49.43
4700333,ior_hard,2022-08-05 05:35:58,2022-08-05 05:39:54,3c57954,ofi+verbs;ofi_rxm,EC_4P2GX,6,16,16,32,,2000000,47008,47008,564096,131072,1,,Pass,60,8.66,52.15
4700148,ior_hard,2022-08-04 16:49:42,2022-08-04 16:54:58,3c57954,ofi+verbs;ofi_rxm,SX,8,16,32,32,,10000000,47008,47008,470080,,1,,Pass,60,76.63,81.73
4700152,ior_hard,2022-08-04 18:09:07,2022-08-04 18:14:15,3c57954,ofi+verbs;ofi_rxm,SX,8,16,16,32,,10000000,47008,47008,470080,,1,,Pass,60,74.23,83.11
4700338,ior_hard,2022-08-05 08:25:20,2022-08-05 08:29:39,3c57954,ofi+verbs;ofi_rxm,EC_8P2GX,10,16,40,32,,2000000,47008,47008,1081184,131072,1,,Pass,60,8.19,57.65
4700339,ior_hard,2022-08-05 08:31:03,2022-08-05 08:34:57,3c57954,ofi+verbs;ofi_rxm,EC_8P2GX,10,16,16,32,,2000000,47008,47008,1081184,131072,1,,Pass,60,8.74,74.12
4700325,ior_hard,2022-08-05 04:09:51,2022-08-05 04:14:13,3c57954,ofi+verbs;ofi_rxm,EC_2P1GX,12,16,48,32,,2000000,47008,47008,470080,131072,1,,Pass,60,30.38,83.80
4700328,ior_hard,2022-08-05 04:26:05,2022-08-05 04:30:06,3c57954,ofi+verbs;ofi_rxm,EC_2P1GX,12,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,29.78,85.29
