slurm_job_id,test_case,start_time,end_time,daos_commit,provider,oclass,num_servers,num_targets,num_clients,ppc,fpp,segments,xfer_size,block_size,chunk_size,ec_cell_size,iterations,notes,status,sw_time,write_gib,read_gib
4582615,ior_easy,2022-07-07 11:21:38,2022-07-07 11:26:57,2685033,ofi+verbs;ofi_rxm,SX,1,16,4,32,,1,1M,150G,1M,,1,,Pass,60,11.43,11.20
4582620,ior_easy,2022-07-07 13:02:03,2022-07-07 13:10:04,2685033,ofi+verbs;ofi_rxm,SX,1,16,16,32,,1,1M,150G,1M,,1,,Pass,60,11.44,11.34
4582616,ior_easy,2022-07-07 11:28:35,2022-07-07 11:34:38,2685033,ofi+verbs;ofi_rxm,SX,2,16,8,32,,1,1M,150G,1M,,1,,Pass,60,21.36,22.60
4582621,ior_easy,2022-07-07 13:11:35,2022-07-07 13:17:59,2685033,ofi+verbs;ofi_rxm,SX,2,16,16,32,,1,1M,150G,1M,,1,,Pass,60,22.07,22.53
4583995,ior_easy,2022-07-08 04:00:57,2022-07-08 04:07:15,2685033,ofi+verbs;ofi_rxm,EC_2P1GX,3,16,12,32,,1,2M,150G,2M,131072,1,,Pass,60,22.10,27.92
4583998,ior_easy,2022-07-08 11:11:13,2022-07-08 11:16:20,2685033,ofi+verbs;ofi_rxm,EC_2P1GX,3,16,16,32,,1,2M,150G,2M,131072,1,,Pass,60,22.37,32.32
4582617,ior_easy,2022-07-07 11:35:59,2022-07-07 11:42:01,2685033,ofi+verbs;ofi_rxm,SX,4,16,16,32,,1,1M,150G,1M,,1,,Pass,60,42.80,45.13
4583996,ior_easy,2022-07-08 04:11:18,2022-07-08 04:17:29,2685033,ofi+verbs;ofi_rxm,EC_2P1GX,6,16,24,32,,1,2M,150G,2M,131072,1,,Pass,60,41.83,59.98
4583999,ior_easy,2022-07-08 11:19:01,2022-07-08 11:25:27,2685033,ofi+verbs;ofi_rxm,EC_2P1GX,6,16,16,32,,1,2M,150G,2M,131072,1,,Pass,60,37.88,55.36
4584004,ior_easy,2022-07-08 11:53:03,2022-07-08 11:58:16,2685033,ofi+verbs;ofi_rxm,EC_4P2GX,6,16,24,32,,1,4M,150G,4M,131072,1,,Pass,60,43.58,59.91
4584006,ior_easy,2022-07-08 12:08:12,2022-07-08 12:14:23,2685033,ofi+verbs;ofi_rxm,EC_4P2GX,6,16,16,32,,1,4M,150G,4M,131072,1,,Pass,60,39.76,59.69
