slurm_job_id,test_case,start_time,end_time,daos_commit,provider,oclass,num_servers,num_targets,num_clients,ppc,fpp,segments,xfer_size,block_size,chunk_size,ec_cell_size,iterations,notes,status,sw_time,write_gib,read_gib
4113342,ior_easy,2022-03-02 21:01:21,2022-03-02 21:07:22,eb307af,ofi+verbs;ofi_rxm,EC_8P2GX,10,16,40,32,,1,8M,150G,8M,131072,1,,Pass,60,80.42,61.15
4215426,ior_easy,2022-04-13 09:22:07,2022-04-13 09:27:28,eb307af,ofi+verbs;ofi_rxm,EC_8P2GX,10,16,40,32,,1,8M,150G,8M,131072,1,,Pass,60,83.36,96.40
4215427,ior_easy,2022-04-13 09:28:45,2022-04-13 09:33:25,eb307af,ofi+verbs;ofi_rxm,EC_8P2GX,10,16,16,32,,1,8M,150G,8M,131072,1,,Pass,60,88.39,92.65
4113305,ior_easy,2022-03-02 05:07:15,2022-03-02 05:12:53,eb307af,ofi+verbs;ofi_rxm,SX,12,16,16,32,,1,2M,150G,1M,131072,1,,Pass,60,110.30,130.93
4113308,ior_easy,2022-03-02 05:34:51,2022-03-02 05:40:54,eb307af,ofi+verbs;ofi_rxm,EC_2P1GX,12,16,16,32,,1,2M,150G,2M,131072,1,,Pass,60,67.57,114.93
4113310,ior_easy,2022-03-02 05:26:09,2022-03-02 05:32:48,eb307af,ofi+verbs;ofi_rxm,EC_2P1GX,12,16,48,32,,1,2M,150G,2M,131072,1,,Pass,60,77.39,100.89
4113313,ior_easy,2022-03-02 11:00:52,2022-03-02 11:08:27,eb307af,ofi+verbs;ofi_rxm,SX,12,16,48,32,,1,4M,150G,1M,131072,1,,Pass,60,119.82,130.18
4113319,ior_easy,2022-03-02 11:49:55,2022-03-02 11:57:14,eb307af,ofi+verbs;ofi_rxm,SX,12,16,48,32,,1,2M,150G,1M,131072,1,,Pass,60,119.62,133.34
4113321,ior_easy,2022-03-02 07:56:54,2022-03-02 08:02:54,eb307af,ofi+verbs;ofi_rxm,SX,12,16,16,32,,1,4M,150G,1M,131072,1,,Pass,60,118.39,107.16
4113341,ior_easy,2022-03-02 15:00:12,2022-03-02 15:06:16,eb307af,ofi+verbs;ofi_rxm,EC_4P2GX,12,16,48,32,,1,4M,150G,4M,131072,1,,Pass,60,72.95,94.95
4113345,ior_easy,2022-03-02 17:34:28,2022-03-02 17:40:48,eb307af,ofi+verbs;ofi_rxm,EC_4P2GX,12,16,16,32,,1,4M,150G,4M,131072,1,,Pass,60,69.85,98.67
4215413,ior_easy,2022-04-13 06:22:09,2022-04-13 06:28:37,eb307af,ofi+verbs;ofi_rxm,EC_2P1GX,12,16,48,32,,1,2M,150G,2M,131072,1,,Pass,60,80.10,110.88
4215416,ior_easy,2022-04-13 08:00:18,2022-04-13 08:05:03,eb307af,ofi+verbs;ofi_rxm,EC_2P1GX,12,16,16,32,,1,2M,150G,2M,131072,1,,Pass,60,76.39,108.29
4215420,ior_easy,2022-04-13 08:44:34,2022-04-13 08:50:14,eb307af,ofi+verbs;ofi_rxm,EC_4P2GX,12,16,48,32,,1,4M,150G,4M,131072,1,,Pass,60,80.65,107.09
4215422,ior_easy,2022-04-13 08:57:52,2022-04-13 09:02:26,eb307af,ofi+verbs;ofi_rxm,EC_4P2GX,12,16,16,32,,1,4M,150G,4M,131072,1,,Pass,60,83.93,107.50
4109879,ior_easy,2022-02-28 13:28:29,2022-02-28 13:34:15,eb307af,ofi+verbs;ofi_rxm,SX,16,16,16,32,,1,1M,150G,1M,,1,,Pass,60,127.54,159.62
4109880,ior_easy,2022-02-28 13:32:03,2022-02-28 13:40:39,eb307af,ofi+verbs;ofi_rxm,SX,16,16,64,32,,1,1M,150G,1M,,1,,Pass,60,161.45,174.93
4212648,ior_easy,2022-04-04 13:14:45,2022-04-04 13:23:30,b91ee1e,ofi+verbs;ofi_rxm,SX,16,16,64,32,,1,1M,150G,1M,,1,read failed,Warning,60,143.70,0.00
4212651,ior_easy,2022-04-04 13:14:46,2022-04-04 13:19:45,b91ee1e,ofi+verbs;ofi_rxm,SX,16,16,16,32,,1,1M,150G,1M,,1,,Pass,60,129.98,161.23
4212990,ior_easy,2022-04-04 15:49:41,2022-04-04 15:56:50,b91ee1e,ofi+verbs;ofi_rxm,SX,16,16,64,32,,1,1M,150G,1M,,1,read failed,Warning,60,162.77,0.00
4113307,ior_easy,2022-03-02 05:15:05,2022-03-02 05:20:30,eb307af,ofi+verbs;ofi_rxm,EC_2P1GX,18,16,16,32,,1,2M,150G,2M,131072,1,,Pass,60,98.43,137.60
4113318,ior_easy,2022-03-02 11:00:52,2022-03-02 11:06:48,eb307af,ofi+verbs;ofi_rxm,SX,18,16,16,32,,1,2M,150G,1M,131072,1,,Pass,60,120.08,136.29
4113326,ior_easy,2022-03-02 11:09:41,2022-03-02 11:15:14,eb307af,ofi+verbs;ofi_rxm,SX,18,16,16,32,,1,4M,150G,1M,131072,1,,Pass,60,158.45,126.64
4113329,ior_easy,2022-03-02 11:49:55,2022-03-02 11:55:28,eb307af,ofi+verbs;ofi_rxm,EC_4P2GX,18,16,16,32,,1,4M,150G,4M,131072,1,,Pass,60,105.51,94.19
4113330,ior_easy,2022-03-02 15:00:12,2022-03-02 15:06:04,eb307af,ofi+verbs;ofi_rxm,SX,18,16,16,32,,1,16M,150G,1M,131072,1,,Pass,60,103.74,106.45
4113344,ior_easy,2022-03-02 20:50:00,2022-03-02 20:55:18,eb307af,ofi+verbs;ofi_rxm,EC_16P2GX,18,16,16,32,,1,16M,150G,16M,131072,1,,Pass,60,153.25,91.56
4215417,ior_easy,2022-04-13 08:24:05,2022-04-13 08:29:08,eb307af,ofi+verbs;ofi_rxm,EC_2P1GX,18,16,16,32,,1,2M,150G,2M,131072,1,,Pass,60,105.98,90.82
4215423,ior_easy,2022-04-13 09:03:56,2022-04-13 09:08:44,eb307af,ofi+verbs;ofi_rxm,EC_4P2GX,18,16,16,32,,1,4M,150G,4M,131072,1,,Pass,60,113.80,96.38
4215430,ior_easy,2022-04-13 09:47:19,2022-04-13 09:52:06,eb307af,ofi+verbs;ofi_rxm,EC_16P2GX,18,16,16,32,,1,16M,150G,16M,131072,1,,Pass,60,156.81,137.30
4113332,ior_easy,2022-03-02 15:10:50,2022-03-02 15:16:21,eb307af,ofi+verbs;ofi_rxm,EC_8P2GX,20,16,16,32,,1,8M,150G,8M,131072,1,,Pass,60,141.41,105.54
4113340,ior_easy,2022-03-02 18:41:37,2022-03-02 18:46:56,eb307af,ofi+verbs;ofi_rxm,SX,20,16,16,32,,1,8M,150G,1M,131072,1,,Pass,60,176.41,136.56
4215428,ior_easy,2022-04-13 09:34:49,2022-04-13 09:39:36,eb307af,ofi+verbs;ofi_rxm,EC_8P2GX,20,16,16,32,,1,8M,150G,8M,131072,1,,Pass,60,141.61,137.75
4113306,ior_easy,2022-03-02 05:34:51,2022-03-02 05:40:34,eb307af,ofi+verbs;ofi_rxm,SX,24,16,16,32,,1,2M,150G,1M,131072,1,,Pass,60,145.99,154.40
4113311,ior_easy,2022-03-02 05:43:46,2022-03-02 05:49:06,eb307af,ofi+verbs;ofi_rxm,EC_2P1GX,24,16,16,32,,1,2M,150G,2M,131072,1,,Pass,60,113.40,148.99
4113325,ior_easy,2022-03-02 11:49:55,2022-03-02 11:55:51,eb307af,ofi+verbs;ofi_rxm,SX,24,16,16,32,,1,4M,150G,1M,131072,1,,Pass,60,119.25,125.30
4113339,ior_easy,2022-03-02 20:46:38,2022-03-02 20:52:02,eb307af,ofi+verbs;ofi_rxm,EC_4P2GX,24,16,16,32,,1,4M,150G,4M,131072,1,,Pass,60,109.18,128.92
4215418,ior_easy,2022-04-13 08:31:09,2022-04-13 08:36:08,eb307af,ofi+verbs;ofi_rxm,EC_2P1GX,24,16,16,32,,1,2M,150G,2M,131072,1,,Pass,60,102.87,113.94
4215424,ior_easy,2022-04-13 09:10:00,2022-04-13 09:14:52,eb307af,ofi+verbs;ofi_rxm,EC_4P2GX,24,16,16,32,,1,4M,150G,4M,131072,1,,Pass,60,115.54,104.79
4113331,ior_easy,2022-03-02 17:30:50,2022-03-02 17:36:34,eb307af,ofi+verbs;ofi_rxm,SX,30,16,16,32,,1,8M,150G,1M,131072,1,,Pass,60,123.89,116.24
4113343,ior_easy,2022-03-02 21:08:51,2022-03-02 21:14:32,eb307af,ofi+verbs;ofi_rxm,EC_8P2GX,30,16,16,32,,1,8M,150G,8M,131072,1,,Pass,60,124.83,101.03
