slurm_job_id,test_case,start_time,end_time,daos_commit,oclass,num_servers,num_targets,num_clients,ppc,fpp,segments,xfer_size,block_size,chunk_size,ec_cell_size,iterations,notes,status,sw_time,write_gib,read_gib
4243959,ior_hard,2022-04-15 15:46:32,2022-04-15 15:51:21,7eb7fd4,SX,8,16,16,32,,10000000,47008,47008,470080,,1,,Pass,60,75.41,84.70
4239764,ior_hard,2022-04-14 13:29:23,2022-04-14 13:33:32,7eb7fd4,EC_8P2GX,10,16,40,32,,2000000,47008,47008,1081184,131072,1,,Pass,60,7.76,60.51
4239766,ior_hard,2022-04-14 13:35:01,2022-04-14 13:39:07,7eb7fd4,EC_8P2GX,10,16,16,32,,2000000,47008,47008,1081184,131072,1,,Pass,60,8.42,71.39
4239751,ior_hard,2022-04-14 12:10:15,2022-04-14 12:14:42,7eb7fd4,EC_2P1GX,12,16,48,32,,2000000,47008,47008,470080,131072,1,,Pass,60,29.93,79.35
4239754,ior_hard,2022-04-14 12:33:53,2022-04-14 12:38:09,7eb7fd4,EC_2P1GX,12,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,29.20,90.98
4239758,ior_hard,2022-04-14 12:56:13,2022-04-14 13:00:23,7eb7fd4,EC_4P2GX,12,16,48,32,,2000000,47008,47008,564096,131072,1,,Pass,60,15.33,86.67
4239760,ior_hard,2022-04-14 13:07:29,2022-04-14 13:11:30,7eb7fd4,EC_4P2GX,12,16,16,32,,2000000,47008,47008,564096,131072,1,,Pass,60,17.41,87.09
4237730,ior_hard,2022-04-13 23:21:02,2022-04-13 23:28:10,7eb7fd4,SX,16,16,64,32,,10000000,47008,47008,470080,,1,read failed,Warning,60,140.44,0.00
4237734,ior_hard,2022-04-13 23:48:55,2022-04-13 23:53:43,7eb7fd4,SX,16,16,16,32,,10000000,47008,47008,470080,,1,,Pass,60,100.50,119.66
4239755,ior_hard,2022-04-14 12:40:03,2022-04-14 12:44:23,7eb7fd4,EC_2P1GX,18,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,37.64,100.36
4239761,ior_hard,2022-04-14 13:12:53,2022-04-14 13:16:57,7eb7fd4,EC_4P2GX,18,16,16,32,,2000000,47008,47008,564096,131072,1,,Pass,60,23.29,96.36
4239773,ior_hard,2022-04-14 13:52:01,2022-04-14 13:55:57,7eb7fd4,EC_16P2GX,18,16,16,32,,2000000,47008,47008,2115360,131072,1,,Pass,60,9.12,87.04
4239768,ior_hard,2022-04-14 13:40:42,2022-04-14 13:44:48,7eb7fd4,EC_8P2GX,20,16,16,32,,2000000,47008,47008,1081184,131072,1,,Pass,60,17.77,101.72
4239756,ior_hard,2022-04-14 12:45:32,2022-04-14 12:49:48,7eb7fd4,EC_2P1GX,24,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,44.25,107.89
4239762,ior_hard,2022-04-14 13:18:05,2022-04-14 13:22:42,7eb7fd4,EC_4P2GX,24,16,16,32,,2000000,47008,47008,564096,131072,1,,Pass,60,28.22,99.53
4239770,ior_hard,2022-04-14 13:46:21,2022-04-14 13:50:31,7eb7fd4,EC_8P2GX,30,16,16,32,,2000000,47008,47008,1081184,131072,1,,Pass,60,24.19,102.81
4237735,ior_hard,2022-04-13 23:56:28,2022-04-14 00:01:25,7eb7fd4,SX,32,16,16,32,,10000000,47008,47008,470080,,1,,Pass,60,106.08,121.78
4239763,ior_hard,2022-04-14 13:23:51,2022-04-14 13:27:59,7eb7fd4,EC_4P2GX,36,16,16,32,,2000000,47008,47008,564096,131072,1,,Pass,60,35.35,99.06
4239775,ior_hard,2022-04-14 13:57:25,2022-04-14 14:01:28,7eb7fd4,EC_16P2GX,36,16,16,32,,2000000,47008,47008,2115360,131072,1,,Pass,60,17.98,88.74
4237736,ior_hard,2022-04-14 00:04:31,2022-04-14 00:09:47,7eb7fd4,SX,64,16,16,32,,10000000,47008,47008,470080,,1,,Pass,60,101.15,114.68
4243960,ior_hard,2022-04-15 16:11:21,2022-04-15 16:16:33,7eb7fd4,SX,128,16,16,32,,10000000,47008,47008,470080,,1,,Pass,60,88.60,98.02
