slurm_job_id,test_case,start_time,end_time,daos_commit,oclass,num_servers,num_targets,num_clients,ppc,fpp,segments,xfer_size,block_size,chunk_size,ec_cell_size,iterations,notes,status,sw_time,write_gib,read_gib
3313089,ior_hard,2021-07-20 21:15:57,2021-07-20 21:20:33,e1da9ff,EC_2P1GX,6,16,24,32,,2000000,47008,47008,2M,1048576,1,,Pass,60,12.85,41.77
3329869,ior_hard,2021-07-23 20:13:09,2021-07-23 20:18:03,e1da9ff,EC_4P2GX,6,16,24,32,,2000000,47008,47008,4M,1048576,1,,Pass,60,7.19,39.65
3329870,ior_hard,2021-07-23 17:50:44,2021-07-23 17:55:20,e1da9ff,EC_4P2GX,6,16,16,32,,2000000,47008,47008,4M,1048576,1,,Pass,60,7.73,46.97
3283992,ior_hard,2021-07-15 11:31:57,2021-07-15 11:38:35,e1da9ff,SX,8,16,32,32,,2000000,47008,47008,1048576,1048576,1,,Pass,60,70.02,76.78
3283997,ior_hard,2021-07-15 11:35:00,2021-07-15 11:41:17,e1da9ff,SX,8,16,16,32,,2000000,47008,47008,1048576,1048576,1,,Pass,60,70.97,70.48
3286175,ior_hard,2021-07-16 07:04:53,2021-07-16 07:09:46,e1da9ff,RP_3GX,8,16,32,32,,2000000,47008,47008,1048576,1048576,1,,Pass,60,10.44,55.42
3286178,ior_hard,2021-07-16 07:15:17,2021-07-16 07:20:26,e1da9ff,RP_2GX,8,16,32,32,,2000000,47008,47008,1048576,1048576,1,,Pass,60,17.71,63.31
3286179,ior_hard,2021-07-16 06:19:24,2021-07-16 06:24:26,e1da9ff,RP_2GX,8,16,16,32,,2000000,47008,47008,1048576,1048576,1,,Pass,60,21.18,68.23
3286180,ior_hard,2021-07-16 06:40:09,2021-07-16 06:44:55,e1da9ff,RP_3GX,8,16,16,32,,2000000,47008,47008,1048576,1048576,1,,Pass,60,12.72,66.86
3329851,ior_hard,2021-07-23 19:06:28,2021-07-23 19:11:54,e1da9ff,S128,10,16,16,32,,2000000,47008,47008,1M,1048576,1,,Pass,60,75.12,65.22
3329877,ior_hard,2021-07-23 19:09:11,2021-07-23 19:13:41,e1da9ff,EC_8P2GX,10,16,16,32,,2000000,47008,47008,8M,1048576,1,,Pass,60,8.50,64.33
3313070,ior_hard,2021-07-20 20:40:26,2021-07-20 20:45:50,e1da9ff,S128,12,16,16,32,,2000000,47008,47008,1M,1048576,1,,Pass,60,75.86,90.13
3313087,ior_hard,2021-07-20 21:04:54,2021-07-20 21:09:25,e1da9ff,EC_2P1GX,12,16,16,32,,2000000,47008,47008,2M,1048576,1,,Pass,60,26.79,83.94
3329871,ior_hard,2021-07-23 20:13:09,2021-07-23 20:17:53,e1da9ff,EC_4P2GX,12,16,16,32,,2000000,47008,47008,4M,1048576,1,,Pass,60,13.91,81.84
3283993,ior_hard,2021-07-15 11:45:09,2021-07-15 11:51:37,e1da9ff,SX,16,16,16,32,,2000000,47008,47008,1048576,1048576,1,,Pass,60,91.29,101.84
3286176,ior_hard,2021-07-16 07:15:17,2021-07-16 07:20:16,e1da9ff,RP_3GX,16,16,16,32,,2000000,47008,47008,1048576,1048576,1,,Pass,60,22.22,90.33
3286182,ior_hard,2021-07-16 07:31:12,2021-07-16 07:36:40,e1da9ff,RP_2GX,16,16,16,32,,2000000,47008,47008,1048576,1048576,1,,Pass,60,40.12,94.73
3313071,ior_hard,2021-07-20 20:49:21,2021-07-20 20:54:47,e1da9ff,S192,18,16,16,32,,2000000,47008,47008,1M,1048576,1,,Pass,60,88.05,103.07
3313083,ior_hard,2021-07-20 20:56:04,2021-07-20 21:00:44,e1da9ff,EC_2P1GX,18,16,16,32,,2000000,47008,47008,2M,1048576,1,,Pass,60,34.04,91.89
3329859,ior_hard,2021-07-23 19:17:23,2021-07-23 19:22:46,e1da9ff,S256,18,16,16,32,,2000000,47008,47008,1M,1048576,1,,Pass,60,92.58,108.07
3329866,ior_hard,2021-07-23 20:13:09,2021-07-23 20:17:58,e1da9ff,EC_4P2GX,18,16,16,32,,2000000,47008,47008,4M,1048576,1,,Pass,60,17.89,93.23
3329889,ior_hard,2021-07-23 20:20:46,2021-07-23 20:25:23,e1da9ff,EC_16P2GX,18,16,16,32,,2000000,47008,47008,16M,1048576,1,,Pass,60,8.46,72.74
