slurm_job_id,test_case,start_time,end_time,daos_commit,provider,oclass,num_servers,num_targets,num_clients,ppc,fpp,segments,xfer_size,block_size,chunk_size,ec_cell_size,iterations,notes,status,sw_time,write_gib,read_gib
4897996,ior_easy,2022-10-07 12:26:30,2022-10-07 12:31:37,d2a1f27,ofi+verbs;ofi_rxm,SX,1,16,4,32,,1,1M,150G,1M,,1,,Pass,60,11.43,11.48
4898001,ior_easy,2022-10-07 13:13:46,2022-10-07 13:21:03,d2a1f27,ofi+verbs;ofi_rxm,SX,1,16,16,32,,1,1M,150G,1M,,1,,Pass,60,11.43,11.44
4897997,ior_easy,2022-10-07 12:32:41,2022-10-07 12:37:58,d2a1f27,ofi+verbs;ofi_rxm,SX,2,16,8,32,,1,1M,150G,1M,,1,,Pass,60,22.00,22.71
4898002,ior_easy,2022-10-07 13:34:42,2022-10-07 13:41:40,d2a1f27,ofi+verbs;ofi_rxm,SX,2,16,16,32,,1,1M,150G,1M,,1,,Pass,60,22.22,22.68
4898047,ior_easy,2022-10-08 03:16:51,2022-10-08 03:21:49,d2a1f27,ofi+verbs;ofi_rxm,EC_2P1GX,3,16,16,32,,1,2M,150G,2M,131072,1,,Pass,60,22.25,28.15
4911125,ior_easy,2022-10-11 12:43:36,2022-10-11 12:49:18,d2a1f27,ofi+verbs;ofi_rxm,EC_2P1GX,3,16,12,32,,1,2M,150G,2M,131072,1,,Pass,60,22.42,33.08
4897998,ior_easy,2022-10-07 12:39:22,2022-10-07 12:47:16,d2a1f27,ofi+verbs;ofi_rxm,SX,4,16,16,32,,1,1M,150G,1M,,1,,Pass,60,42.57,45.13
4898045,ior_easy,2022-10-08 03:00:37,2022-10-08 03:06:24,d2a1f27,ofi+verbs;ofi_rxm,EC_2P1GX,6,16,24,32,,1,2M,150G,2M,131072,1,,Pass,60,41.97,55.95
4898048,ior_easy,2022-10-08 03:23:27,2022-10-08 03:28:58,d2a1f27,ofi+verbs;ofi_rxm,EC_2P1GX,6,16,16,32,,1,2M,150G,2M,131072,1,,Pass,60,42.98,56.18
4898052,ior_easy,2022-10-08 04:14:31,2022-10-08 04:19:55,d2a1f27,ofi+verbs;ofi_rxm,EC_4P2GX,6,16,24,32,,1,4M,150G,4M,131072,1,,Pass,60,43.78,60.19
4909312,ior_easy,2022-10-10 21:57:01,2022-10-10 22:02:18,d2a1f27,ofi+verbs;ofi_rxm,EC_4P2GX,6,16,16,32,,1,4M,150G,4M,131072,1,,Pass,60,43.80,56.30
4897999,ior_easy,2022-10-07 12:55:36,2022-10-07 13:02:05,d2a1f27,ofi+verbs;ofi_rxm,SX,8,16,32,32,,1,1M,150G,1M,,1,,Pass,60,82.55,89.45
4898003,ior_easy,2022-10-07 13:43:22,2022-10-07 13:49:30,d2a1f27,ofi+verbs;ofi_rxm,SX,8,16,16,32,,1,1M,150G,1M,,1,,Pass,60,73.36,87.78
4898059,ior_easy,2022-10-08 06:12:31,2022-10-08 06:17:57,d2a1f27,ofi+verbs;ofi_rxm,EC_8P2GX,10,16,40,32,,1,8M,150G,8M,131072,1,,Pass,60,84.38,93.15
