slurm_job_id,test_case,start_time,end_time,daos_commit,provider,oclass,dir_oclass,num_servers,num_targets,num_clients,ppc,notes,status,sw_time,n_file,chunk_size,bytes_read,bytes_write,create_kops,stat_kops,read_kops,remove_kops
4898032,mdtest_easy,2022-10-07 22:31:35,2022-10-07 22:37:36,d2a1f27,ofi+verbs;ofi_rxm,S1,SX,1,16,4,32,,Pass,60,10000000,1M,0,0,497.80,737.81,0.00,297.43
4898037,mdtest_easy,2022-10-07 23:29:19,2022-10-07 23:36:11,d2a1f27,ofi+verbs;ofi_rxm,S1,SX,1,16,16,32,,Pass,60,10000000,1M,0,0,457.99,613.52,0.00,272.96
4898033,mdtest_easy,2022-10-07 22:51:43,2022-10-07 22:57:52,d2a1f27,ofi+verbs;ofi_rxm,S1,SX,2,16,8,32,,Pass,60,10000000,1M,0,0,941.71,1377.44,0.00,571.85
4909303,mdtest_easy,2022-10-10 21:38:08,2022-10-10 21:44:25,d2a1f27,ofi+verbs;ofi_rxm,S1,SX,2,16,16,32,,Pass,60,10000000,1M,0,0,909.41,1226.87,0.00,545.26
4907070,mdtest_easy,2022-10-10 10:08:59,2022-10-10 10:13:31,d2a1f27,ofi+verbs;ofi_rxm,EC_2P1G1,RP_2GX,3,16,16,32,sw=30s,Pass,30,10000000,2M,0,0,343.68,1521.43,0.00,179.94
4908412,mdtest_easy,2022-10-10 14:24:38,2022-10-10 14:28:49,d2a1f27,ofi+verbs;ofi_rxm,EC_2P1G1,RP_2GX,3,16,12,32,sw=30s,Pass,30,10000000,2M,0,0,322.22,1741.33,0.00,175.97
4909300,mdtest_easy,2022-10-10 21:07:08,2022-10-10 21:13:21,d2a1f27,ofi+verbs;ofi_rxm,S1,SX,4,16,16,32,,Pass,60,10000000,1M,0,0,1809.46,2500.92,0.00,1085.96
4907071,mdtest_easy,2022-10-10 10:20:58,2022-10-10 10:25:05,d2a1f27,ofi+verbs;ofi_rxm,EC_2P1G1,RP_2GX,6,16,16,32,sw=30s,Pass,30,10000000,2M,0,0,529.62,2999.70,0.00,311.01
4907075,mdtest_easy,2022-10-10 10:43:01,2022-10-10 10:47:32,d2a1f27,ofi+verbs;ofi_rxm,EC_4P2G1,RP_3GX,6,16,24,32,sw=30s,Pass,30,10000000,4M,0,0,459.81,2402.68,0.00,195.85
4907077,mdtest_easy,2022-10-10 10:54:31,2022-10-10 10:58:52,d2a1f27,ofi+verbs;ofi_rxm,EC_4P2G1,RP_3GX,6,16,16,32,sw=30s,Pass,30,10000000,4M,0,0,419.50,2763.87,0.00,196.96
4908413,mdtest_easy,2022-10-10 14:29:36,2022-10-10 14:33:51,d2a1f27,ofi+verbs;ofi_rxm,EC_2P1G1,RP_2GX,6,16,24,32,sw=30s,Pass,30,10000000,2M,0,0,588.33,2680.22,0.00,321.11
4898039,mdtest_easy,2022-10-08 00:21:31,2022-10-08 00:28:11,d2a1f27,ofi+verbs;ofi_rxm,S1,SX,8,16,16,32,,Pass,60,10000000,1M,0,0,3324.45,4407.83,0.00,1949.11
4909301,mdtest_easy,2022-10-10 21:14:15,2022-10-10 21:20:57,d2a1f27,ofi+verbs;ofi_rxm,S1,SX,8,16,32,32,,Pass,60,10000000,1M,0,0,3343.85,4195.08,0.00,1944.99
4907082,mdtest_easy,2022-10-10 11:27:35,2022-10-10 11:33:10,d2a1f27,ofi+verbs;ofi_rxm,EC_8P2G1,RP_3GX,10,16,40,32,sw=30s,Pass,30,10000000,8M,0,0,726.19,3095.79,0.00,203.15
4907083,mdtest_easy,2022-10-10 11:33:59,2022-10-10 11:38:40,d2a1f27,ofi+verbs;ofi_rxm,EC_8P2G1,RP_3GX,10,16,16,32,sw=30s,Pass,30,10000000,8M,0,0,574.02,3671.15,0.00,212.09
4907069,mdtest_easy,2022-10-10 09:59:10,2022-10-10 10:04:17,d2a1f27,ofi+verbs;ofi_rxm,EC_2P1G1,RP_2GX,12,16,48,32,sw=30s,Pass,30,10000000,2M,0,0,1022.73,3706.95,0.00,560.62
4907072,mdtest_easy,2022-10-10 10:27:11,2022-10-10 10:31:12,d2a1f27,ofi+verbs;ofi_rxm,EC_2P1G1,RP_2GX,12,16,16,32,sw=30s,Pass,30,10000000,2M,0,0,764.40,4331.73,0.00,497.27
4907076,mdtest_easy,2022-10-10 10:48:29,2022-10-10 10:53:34,d2a1f27,ofi+verbs;ofi_rxm,EC_4P2G1,RP_3GX,12,16,48,32,sw=30s,Pass,30,10000000,4M,0,0,843.24,3183.00,0.00,327.86
4907078,mdtest_easy,2022-10-10 10:59:45,2022-10-10 11:03:59,d2a1f27,ofi+verbs;ofi_rxm,EC_4P2G1,RP_3GX,12,16,16,32,sw=30s,Pass,30,10000000,4M,0,0,642.31,3996.67,0.00,339.17
4898040,mdtest_easy,2022-10-08 00:30:52,2022-10-08 00:37:48,d2a1f27,ofi+verbs;ofi_rxm,S1,SX,16,16,16,32,,Pass,60,10000000,1M,0,0,5154.11,5936.67,0.00,2938.98
4909302,mdtest_easy,2022-10-10 21:28:38,2022-10-10 21:37:11,d2a1f27,ofi+verbs;ofi_rxm,S1,SX,16,16,64,32,,Pass,60,10000000,1M,0,0,5746.45,7586.70,0.00,3666.39
4907073,mdtest_easy,2022-10-10 10:32:57,2022-10-10 10:37:01,d2a1f27,ofi+verbs;ofi_rxm,EC_2P1G1,RP_2GX,18,16,16,32,sw=30s,Pass,30,10000000,2M,0,0,940.07,4592.69,0.00,617.82
4907079,mdtest_easy,2022-10-10 11:04:54,2022-10-10 11:09:05,d2a1f27,ofi+verbs;ofi_rxm,EC_4P2G1,RP_3GX,18,16,16,32,sw=30s,Pass,30,10000000,4M,0,0,802.52,4261.63,0.00,441.19
4907086,mdtest_easy,2022-10-10 11:50:39,2022-10-10 11:55:53,d2a1f27,ofi+verbs;ofi_rxm,EC_16P2G1,RP_3GX,18,16,16,32,sw=30s,Pass,30,10000000,16M,0,0,797.72,4118.86,0.00,212.21
4907084,mdtest_easy,2022-10-10 11:39:37,2022-10-10 11:44:07,d2a1f27,ofi+verbs;ofi_rxm,EC_8P2G1,RP_3GX,20,16,16,32,sw=30s,Pass,30,10000000,8M,0,0,843.46,4178.16,0.00,347.14
4907080,mdtest_easy,2022-10-10 11:10:02,2022-10-10 11:14:15,d2a1f27,ofi+verbs;ofi_rxm,EC_4P2G1,RP_3GX,24,16,16,32,sw=30s,Pass,30,10000000,4M,0,0,929.54,4363.19,0.00,506.34
4909309,mdtest_easy,2022-10-10 21:52:01,2022-10-10 21:56:03,d2a1f27,ofi+verbs;ofi_rxm,EC_2P1G1,RP_2GX,24,16,16,32,sw=30s,Pass,30,10000000,2M,0,0,1098.22,5137.75,0.00,726.66
4907085,mdtest_easy,2022-10-10 11:45:05,2022-10-10 11:49:40,d2a1f27,ofi+verbs;ofi_rxm,EC_8P2G1,RP_3GX,30,16,16,32,sw=30s,Pass,30,10000000,8M,0,0,1026.31,4256.48,0.00,414.89
4898041,mdtest_easy,2022-10-08 00:40:07,2022-10-08 00:46:59,d2a1f27,ofi+verbs;ofi_rxm,S1,SX,32,16,16,32,,Pass,60,10000000,1M,0,0,6555.17,6682.89,0.00,3733.36
4907081,mdtest_easy,2022-10-10 11:22:18,2022-10-10 11:26:32,d2a1f27,ofi+verbs;ofi_rxm,EC_4P2G1,RP_3GX,36,16,16,32,sw=30s,Pass,30,10000000,4M,0,0,1118.09,4243.76,0.00,631.44
4907087,mdtest_easy,2022-10-10 11:56:45,2022-10-10 12:01:58,d2a1f27,ofi+verbs;ofi_rxm,EC_16P2G1,RP_3GX,36,16,16,32,sw=30s,Pass,30,10000000,16M,0,0,1106.53,4118.69,0.00,307.33
4898042,mdtest_easy,2022-10-08 00:49:01,2022-10-08 00:56:11,d2a1f27,ofi+verbs;ofi_rxm,S1,SX,64,16,16,32,,Pass,60,10000000,1M,0,0,6958.49,6921.15,0.00,4162.99
4907175,mdtest_easy,2022-10-10 14:16:46,2022-10-10 14:23:34,d2a1f27,ofi+verbs;ofi_rxm,S1,SX,128,16,16,32,,Pass,60,10000000,1M,0,0,6342.59,6748.39,0.00,4208.03
4898020,mdtest_hard,2022-10-07 20:02:02,2022-10-07 20:06:36,d2a1f27,ofi+verbs;ofi_rxm,S1,SX,1,16,4,32,sw=30s,Pass,30,10000000,1M,3901,3901,201.38,455.64,351.29,295.41
4898025,mdtest_hard,2022-10-07 21:46:06,2022-10-07 21:50:31,d2a1f27,ofi+verbs;ofi_rxm,S1,SX,1,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,177.09,392.95,297.83,267.04
4898021,mdtest_hard,2022-10-07 20:08:18,2022-10-07 20:12:40,d2a1f27,ofi+verbs;ofi_rxm,S1,SX,2,16,8,32,sw=30s,Pass,30,10000000,1M,3901,3901,375.80,854.91,647.15,565.80
4898026,mdtest_hard,2022-10-07 21:52:03,2022-10-07 21:56:19,d2a1f27,ofi+verbs;ofi_rxm,S1,SX,2,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,333.53,758.00,573.00,528.65
4907088,mdtest_hard,2022-10-10 12:03:00,2022-10-10 12:07:04,d2a1f27,ofi+verbs;ofi_rxm,EC_2P1G1,RP_2GX,3,16,12,32,sw=30s,Pass,30,10000000,2M,3901,3901,158.68,1147.80,782.83,160.63
4907091,mdtest_hard,2022-10-10 12:18:43,2022-10-10 12:22:54,d2a1f27,ofi+verbs;ofi_rxm,EC_2P1G1,RP_2GX,3,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,163.91,1097.14,763.21,163.18
4898022,mdtest_hard,2022-10-07 20:14:23,2022-10-07 20:18:46,d2a1f27,ofi+verbs;ofi_rxm,S1,SX,4,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,652.88,1497.23,1104.69,1049.53
4907089,mdtest_hard,2022-10-10 12:08:02,2022-10-10 12:12:09,d2a1f27,ofi+verbs;ofi_rxm,EC_2P1G1,RP_2GX,6,16,24,32,sw=30s,Pass,30,10000000,2M,3901,3901,291.87,1957.45,1391.10,296.89
4907092,mdtest_hard,2022-10-10 12:23:49,2022-10-10 12:27:49,d2a1f27,ofi+verbs;ofi_rxm,EC_2P1G1,RP_2GX,6,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,278.16,2090.79,1464.33,293.60
4907096,mdtest_hard,2022-10-10 12:43:24,2022-10-10 12:47:30,d2a1f27,ofi+verbs;ofi_rxm,EC_4P2G1,RP_3GX,6,16,24,32,sw=30s,Pass,30,10000000,4M,3901,3901,196.18,1709.26,1383.44,169.34
4907098,mdtest_hard,2022-10-10 12:54:04,2022-10-10 12:58:03,d2a1f27,ofi+verbs;ofi_rxm,EC_4P2G1,RP_3GX,6,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,186.82,1721.01,1393.25,170.23
4898023,mdtest_hard,2022-10-07 20:59:55,2022-10-07 21:04:34,d2a1f27,ofi+verbs;ofi_rxm,S1,SX,8,16,32,32,sw=30s,Pass,30,10000000,1M,3901,3901,1115.65,2638.82,1968.89,1845.18
4898027,mdtest_hard,2022-10-07 21:57:55,2022-10-07 22:02:25,d2a1f27,ofi+verbs;ofi_rxm,S1,SX,8,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1273.94,2883.05,2181.26,1921.53
4907103,mdtest_hard,2022-10-10 13:18:38,2022-10-10 13:23:22,d2a1f27,ofi+verbs;ofi_rxm,EC_8P2G1,RP_3GX,10,16,40,32,sw=30s,Pass,30,10000000,8M,3901,3901,283.53,3057.31,2112.42,177.73
4907104,mdtest_hard,2022-10-10 13:24:18,2022-10-10 13:28:31,d2a1f27,ofi+verbs;ofi_rxm,EC_8P2G1,RP_3GX,10,16,16,32,sw=30s,Pass,30,10000000,8M,3901,3901,258.64,2580.61,2204.70,183.74
4907090,mdtest_hard,2022-10-10 12:13:07,2022-10-10 12:17:47,d2a1f27,ofi+verbs;ofi_rxm,EC_2P1G1,RP_2GX,12,16,48,32,sw=30s,Pass,30,10000000,2M,3901,3901,473.09,3706.29,2491.56,508.97
4907093,mdtest_hard,2022-10-10 12:28:46,2022-10-10 12:32:43,d2a1f27,ofi+verbs;ofi_rxm,EC_2P1G1,RP_2GX,12,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,422.14,3597.32,2642.65,492.00
