slurm_job_id,test_case,start_time,end_time,daos_commit,oclass,dir_oclass,num_servers,num_targets,num_clients,ppc,notes,status,sw_time,n_file,chunk_size,bytes_read,bytes_write,create_kops,stat_kops,read_kops,remove_kops
4158276,mdtest_easy,2022-03-16 01:32:47,2022-03-16 01:41:53,4c15823,S2,SX,6,16,24,32,sw=30s,Pass,30,10000000,1M,0,0,2632.20,2630.89,0.00,555.15
4158279,mdtest_easy,2022-03-16 01:01:27,2022-03-16 01:09:35,4c15823,S4,SX,6,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,2619.45,1930.86,0.00,346.75
4158284,mdtest_easy,2022-03-16 03:13:40,2022-03-16 03:18:34,4c15823,EC_4P2G1,RP_3GX,6,16,24,32,sw=30s,Pass,30,10000000,4M,0,0,448.93,2297.04,0.00,190.19
4158285,mdtest_easy,2022-03-16 02:33:18,2022-03-16 02:37:57,4c15823,EC_4P2G1,RP_3GX,6,16,16,32,sw=30s,Pass,30,10000000,4M,0,0,405.97,2558.89,0.00,190.03
4156692,mdtest_easy,2022-03-15 02:47:26,2022-03-15 02:53:57,4c15823,S1,SX,8,16,32,32,,Pass,60,10000000,1M,0,0,3418.21,4368.02,0.00,1924.71
4156701,mdtest_easy,2022-03-15 02:59:24,2022-03-15 03:05:45,4c15823,S1,SX,8,16,16,32,,Pass,60,10000000,1M,0,0,3343.85,4479.11,0.00,1897.84
4158292,mdtest_easy,2022-03-16 05:38:11,2022-03-16 05:50:57,4c15823,S8,SX,10,16,40,32,sw=30s,Pass,30,10000000,1M,0,0,4046.34,1657.16,0.00,279.20
4158295,mdtest_easy,2022-03-16 06:02:42,2022-03-16 06:13:44,4c15823,S8,SX,10,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,3847.50,1908.48,0.00,311.94
4158302,mdtest_easy,2022-03-16 05:56:39,2022-03-16 06:02:35,4c15823,EC_8P2G1,RP_3GX,10,16,40,32,sw=30s,Pass,30,10000000,8M,0,0,707.74,2895.09,0.00,201.59
4167005,mdtest_easy,2022-03-18 12:18:09,2022-03-18 12:23:02,4c15823,EC_8P2G1,RP_3GX,10,16,16,32,sw=30s,Pass,30,10000000,8M,0,0,555.18,3449.77,0.00,207.71
4158270,mdtest_easy,2022-03-16 01:28:47,2022-03-16 01:37:51,4c15823,S4,SX,12,16,48,32,sw=30s,Pass,30,10000000,1M,0,0,4804.09,3115.70,0.00,574.71
4158274,mdtest_easy,2022-03-16 03:05:55,2022-03-16 03:13:03,4c15823,S2,SX,12,16,48,32,sw=30s,Pass,30,10000000,1M,0,0,4801.42,4449.31,0.00,968.68
4158278,mdtest_easy,2022-03-15 23:52:24,2022-03-15 23:56:59,4c15823,EC_2P1G1,RP_2GX,12,16,16,32,sw=30s,Pass,30,10000000,2M,0,0,867.39,4463.45,0.00,518.01
4158280,mdtest_easy,2022-03-16 02:42:32,2022-03-16 02:49:06,4c15823,S2,SX,12,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,4325.68,4577.81,0.00,916.60
4158282,mdtest_easy,2022-03-16 03:05:55,2022-03-16 03:11:10,4c15823,EC_2P1G1,RP_2GX,12,16,48,32,sw=30s,Pass,30,10000000,2M,0,0,1193.54,4032.90,0.00,587.29
4158283,mdtest_easy,2022-03-16 03:09:37,2022-03-16 03:17:41,4c15823,S4,SX,12,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,4346.83,3465.63,0.00,603.54
4158286,mdtest_easy,2022-03-16 03:13:40,2022-03-16 03:18:24,4c15823,EC_4P2G1,RP_3GX,12,16,16,32,sw=30s,Pass,30,10000000,4M,0,0,622.40,3735.23,0.00,329.54
4158291,mdtest_easy,2022-03-16 05:41:23,2022-03-16 05:46:50,4c15823,EC_4P2G1,RP_3GX,12,16,48,32,sw=30s,Pass,30,10000000,4M,0,0,824.31,3217.81,0.00,331.19
4156695,mdtest_easy,2022-03-15 02:59:24,2022-03-15 03:06:29,4c15823,S1,SX,16,16,16,32,,Pass,60,10000000,1M,0,0,5241.52,6069.36,0.00,2778.80
4165498,mdtest_easy,2022-03-18 02:46:12,2022-03-18 02:56:34,4c15823,S1,SX,16,16,64,32,,Pass,60,10000000,1M,0,0,6234.78,7870.05,0.00,3591.81
4158271,mdtest_easy,2022-03-16 01:28:47,2022-03-16 01:36:15,4c15823,S2,SX,18,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,5300.69,5442.47,0.00,1058.85
4158281,mdtest_easy,2022-03-16 02:58:41,2022-03-16 03:03:19,4c15823,EC_2P1G1,RP_2GX,18,16,16,32,sw=30s,Pass,30,10000000,2M,0,0,1066.53,4949.36,0.00,637.38
4158288,mdtest_easy,2022-03-16 03:13:41,2022-03-16 03:18:24,4c15823,EC_4P2G1,RP_3GX,18,16,16,32,sw=30s,Pass,30,10000000,4M,0,0,781.04,4085.26,0.00,428.33
4158289,mdtest_easy,2022-03-16 03:54:24,2022-03-16 04:02:23,4c15823,S4,SX,18,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,5359.99,4419.10,0.00,769.36
4158297,mdtest_easy,2022-03-16 06:08:15,2022-03-16 06:21:59,4c15823,S16,SX,18,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,4540.88,1797.10,0.00,272.61
4167012,mdtest_easy,2022-03-18 12:18:09,2022-03-18 12:23:53,4c15823,EC_16P2G1,RP_3GX,18,16,16,32,sw=30s,Pass,30,10000000,16M,0,0,766.97,4059.55,0.00,208.29
4158293,mdtest_easy,2022-03-16 05:56:39,2022-03-16 06:06:37,4c15823,S8,SX,20,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,5487.16,3256.34,0.00,511.76
4167009,mdtest_easy,2022-03-18 12:18:09,2022-03-18 12:23:07,4c15823,EC_8P2G1,RP_3GX,20,16,16,32,sw=30s,Pass,30,10000000,8M,0,0,818.89,4153.30,0.00,333.53
4158272,mdtest_easy,2022-03-16 01:32:47,2022-03-16 01:40:00,4c15823,EC_2P1G1,RP_2GX,24,16,16,32,sw=30s,Pass,30,10000000,2M,0,0,1221.79,5163.15,0.00,727.73
4158273,mdtest_easy,2022-03-16 03:05:55,2022-03-16 03:12:48,4c15823,S2,SX,24,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,5917.10,5984.35,0.00,1159.21
4158294,mdtest_easy,2022-03-16 05:44:27,2022-03-16 05:52:17,4c15823,S4,SX,24,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,5686.32,4832.65,0.00,853.25
4158303,mdtest_easy,2022-03-16 05:56:39,2022-03-16 06:01:26,4c15823,EC_4P2G1,RP_3GX,24,16,16,32,sw=30s,Pass,30,10000000,4M,0,0,903.79,4365.65,0.00,476.49
4158299,mdtest_easy,2022-03-16 05:44:27,2022-03-16 05:53:56,4c15823,S8,SX,30,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,5958.87,4059.66,0.00,636.60
4158301,mdtest_easy,2022-03-16 05:53:38,2022-03-16 05:58:46,4c15823,EC_8P2G1,RP_3GX,30,16,16,32,sw=30s,Pass,30,10000000,8M,0,0,1003.54,4352.42,0.00,391.24
4156696,mdtest_easy,2022-03-15 03:03:20,2022-03-15 03:10:18,4c15823,S1,SX,32,16,16,32,,Pass,60,10000000,1M,0,0,6677.87,6960.51,0.00,3785.74
4158287,mdtest_easy,2022-03-16 05:35:09,2022-03-16 05:39:57,4c15823,EC_4P2G1,RP_3GX,36,16,16,32,sw=30s,Pass,30,10000000,4M,0,0,1078.68,4316.88,0.00,576.71
4158290,mdtest_easy,2022-03-16 05:35:09,2022-03-16 05:42:49,4c15823,S4,SX,36,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,6196.07,5519.38,0.00,947.61
4158300,mdtest_easy,2022-03-16 05:50:33,2022-03-16 06:03:08,4c15823,S16,SX,36,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,6144.01,2919.24,0.00,423.55
4158305,mdtest_easy,2022-03-16 06:08:15,2022-03-16 06:13:48,4c15823,EC_16P2G1,RP_3GX,36,16,16,32,sw=30s,Pass,30,10000000,16M,0,0,967.16,3075.39,0.00,294.69
4167013,mdtest_easy,2022-03-18 12:18:09,2022-03-18 12:23:58,4c15823,EC_16P2G1,RP_3GX,36,16,16,32,sw=30s,Pass,30,10000000,16M,0,0,1050.42,4087.45,0.00,290.88
4165500,mdtest_easy,2022-03-18 03:00:24,2022-03-18 03:07:28,4c15823,S1,SX,64,16,16,32,,Pass,60,10000000,1M,0,0,7178.24,7331.59,0.00,4251.72
4165501,mdtest_easy,2022-03-18 05:03:28,2022-03-18 05:10:03,4c15823,S1,SX,128,16,16,32,,Pass,60,10000000,1M,0,0,6068.33,7194.06,0.00,4421.66
4156688,mdtest_hard,2022-03-14 23:19:37,2022-03-14 23:23:51,4c15823,S1,SX,1,16,4,32,sw=30s,Pass,30,10000000,1M,3901,3901,194.53,459.69,351.42,286.50
4156691,mdtest_hard,2022-03-15 00:33:30,2022-03-15 00:37:51,4c15823,S1,SX,1,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,164.12,400.03,298.03,266.99
4156689,mdtest_hard,2022-03-15 02:26:50,2022-03-15 02:31:16,4c15823,S1,SX,2,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,330.12,789.04,582.08,538.65
4156693,mdtest_hard,2022-03-14 23:52:58,2022-03-14 23:57:31,4c15823,S1,SX,2,16,8,32,sw=30s,Pass,30,10000000,1M,3901,3901,360.92,864.87,651.03,549.38
4159460,mdtest_hard,2022-03-15 16:07:10,2022-03-15 16:12:12,4c15823,S2,SX,3,16,12,32,sw=30s,Pass,30,10000000,1M,3901,3901,507.62,894.15,866.97,282.76
4159472,mdtest_hard,2022-03-15 18:28:19,2022-03-15 18:32:37,4c15823,EC_2P1G1,RP_2GX,3,16,12,32,sw=30s,Pass,30,10000000,2M,3901,3901,115.71,1092.06,778.77,159.56
4159473,mdtest_hard,2022-03-16 02:46:02,2022-03-16 02:51:21,4c15823,S2,SX,3,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,479.76,847.65,849.30,272.73
4159476,mdtest_hard,2022-03-16 02:55:38,2022-03-16 02:59:49,4c15823,EC_2P1G1,RP_2GX,3,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,115.32,1076.65,759.82,160.06
4156684,mdtest_hard,2022-03-15 02:37:21,2022-03-15 02:41:42,4c15823,S1,SX,4,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,641.94,1528.64,1104.47,998.17
4159459,mdtest_hard,2022-03-16 02:42:54,2022-03-16 02:49:18,4c15823,S4,SX,6,16,24,32,sw=30s,Pass,30,10000000,1M,3901,3901,866.07,1050.41,1547.96,284.01
4159461,mdtest_hard,2022-03-15 20:57:21,2022-03-15 21:02:39,4c15823,S2,SX,6,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,926.97,1678.47,1641.45,503.07
4159465,mdtest_hard,2022-03-16 02:49:05,2022-03-16 02:54:35,4c15823,S2,SX,6,16,24,32,sw=30s,Pass,30,10000000,1M,3901,3901,846.24,1569.43,1533.22,490.59
4159466,mdtest_hard,2022-03-15 23:40:57,2022-03-15 23:47:11,4c15823,S4,SX,6,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,950.76,1153.19,1668.04,307.44
4159467,mdtest_hard,2022-03-16 00:01:18,2022-03-16 00:05:38,4c15823,EC_2P1G1,RP_2GX,6,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,196.80,1963.00,1437.20,282.24
4159468,mdtest_hard,2022-03-16 02:52:09,2022-03-16 02:56:18,4c15823,EC_2P1G1,RP_2GX,6,16,24,32,sw=30s,Pass,30,10000000,2M,3901,3901,191.70,1857.00,1373.90,283.63
4159479,mdtest_hard,2022-03-16 05:47:52,2022-03-16 05:52:14,4c15823,EC_4P2G1,RP_3GX,6,16,24,32,sw=30s,Pass,30,10000000,4M,3901,3901,127.90,1551.71,1259.12,159.56
4159483,mdtest_hard,2022-03-16 03:10:02,2022-03-16 03:14:21,4c15823,EC_4P2G1,RP_3GX,6,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,131.38,1560.55,1351.74,164.97
4156678,mdtest_hard,2022-03-15 02:10:53,2022-03-15 02:15:33,4c15823,S1,SX,8,16,32,32,sw=30s,Pass,30,10000000,1M,3901,3901,1094.81,2713.93,2008.00,1845.49
4156694,mdtest_hard,2022-03-15 02:53:27,2022-03-15 02:57:53,4c15823,S1,SX,8,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1221.70,2699.02,2129.87,1816.98
4159484,mdtest_hard,2022-03-16 06:20:22,2022-03-16 06:28:06,4c15823,S8,SX,10,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1465.64,1189.04,2631.28,269.01
4159489,mdtest_hard,2022-03-16 06:08:33,2022-03-16 06:17:05,4c15823,S8,SX,10,16,40,32,sw=30s,Pass,30,10000000,1M,3901,3901,1243.71,981.49,2334.96,238.43
4159496,mdtest_hard,2022-03-16 06:32:14,2022-03-16 06:36:35,4c15823,EC_8P2G1,RP_3GX,10,16,16,32,sw=30s,Pass,30,10000000,8M,3901,3901,178.52,2380.61,2189.14,180.56
4159499,mdtest_hard,2022-03-16 07:06:22,2022-03-16 07:11:03,4c15823,EC_8P2G1,RP_3GX,10,16,40,32,sw=30s,Pass,30,10000000,8M,3901,3901,196.42,3120.24,2111.50,181.09
4159462,mdtest_hard,2022-03-15 16:07:10,2022-03-15 16:13:23,4c15823,S2,SX,12,16,48,32,sw=30s,Pass,30,10000000,1M,3901,3901,1502.94,2694.08,2705.31,843.14
4159463,mdtest_hard,2022-03-16 00:01:18,2022-03-16 00:06:06,4c15823,EC_2P1G1,RP_2GX,12,16,48,32,sw=30s,Pass,30,10000000,2M,3901,3901,343.97,3660.66,2449.72,509.11
4159464,mdtest_hard,2022-03-15 22:54:35,2022-03-15 23:00:08,4c15823,S2,SX,12,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1689.42,3250.13,3018.69,785.19
4159469,mdtest_hard,2022-03-16 03:14:13,2022-03-16 03:18:26,4c15823,EC_2P1G1,RP_2GX,12,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,290.98,3421.88,2540.67,465.74
4159470,mdtest_hard,2022-03-16 04:46:07,2022-03-16 04:52:25,4c15823,S4,SX,12,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1695.30,2313.40,3029.28,529.44
4159477,mdtest_hard,2022-03-16 02:55:38,2022-03-16 03:03:07,4c15823,S4,SX,12,16,48,32,sw=30s,Pass,30,10000000,1M,3901,3901,1513.85,1839.89,2780.50,480.75
4159482,mdtest_hard,2022-03-16 03:02:41,2022-03-16 03:07:15,4c15823,EC_4P2G1,RP_3GX,12,16,48,32,sw=30s,Pass,30,10000000,4M,3901,3901,219.99,3696.43,2311.90,287.93
4159488,mdtest_hard,2022-03-16 06:08:33,2022-03-16 06:12:38,4c15823,EC_4P2G1,RP_3GX,12,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,180.25,2909.98,2559.65,286.93
4156675,mdtest_hard,2022-03-15 03:09:19,2022-03-15 03:15:07,4c15823,S1,SX,16,16,64,32,sw=30s,Pass,30,10000000,1M,3901,3901,1908.59,4873.17,3637.17,3365.67
4156686,mdtest_hard,2022-03-15 02:47:26,2022-03-15 02:52:01,4c15823,S1,SX,16,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2020.99,4782.37,3576.40,2893.63
4159474,mdtest_hard,2022-03-16 05:25:57,2022-03-16 05:31:52,4c15823,S2,SX,18,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2158.23,4187.53,3740.67,908.88
4159478,mdtest_hard,2022-03-16 05:47:52,2022-03-16 05:54:21,4c15823,S4,SX,18,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2139.65,3190.89,3751.10,624.53
4159490,mdtest_hard,2022-03-16 06:08:33,2022-03-16 06:18:10,4c15823,S16,SX,18,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2029.71,1210.09,3630.68,235.53
4159494,mdtest_hard,2022-03-16 06:51:15,2022-03-16 06:55:23,4c15823,EC_4P2G1,RP_3GX,18,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,232.95,4047.41,3335.21,355.81
4159498,mdtest_hard,2022-03-16 06:56:34,2022-03-16 07:01:12,4c15823,EC_16P2G1,RP_3GX,18,16,16,32,sw=30s,Pass,30,10000000,16M,3901,3901,240.82,3959.57,3355.82,174.82
4166936,mdtest_hard,2022-03-18 11:50:46,2022-03-18 11:55:10,4c15823,EC_2P1G1,RP_2GX,18,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,337.62,4700.42,3373.54,580.10
4159486,mdtest_hard,2022-03-16 06:08:33,2022-03-16 06:12:53,4c15823,EC_8P2G1,RP_3GX,20,16,16,32,sw=30s,Pass,30,10000000,8M,3901,3901,213.56,4266.56,3305.04,251.69
4159491,mdtest_hard,2022-03-16 06:40:48,2022-03-16 06:48:25,4c15823,S8,SX,20,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2276.91,2292.72,3863.67,439.34
4159475,mdtest_hard,2022-03-15 16:07:10,2022-03-15 16:12:50,4c15823,S2,SX,24,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2321.77,4850.85,4153.22,1063.42
4159480,mdtest_hard,2022-03-16 06:08:33,2022-03-16 06:14:31,4c15823,S4,SX,24,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1879.55,3799.84,4069.30,657.11
4159487,mdtest_hard,2022-03-16 06:08:33,2022-03-16 06:12:28,4c15823,EC_4P2G1,RP_3GX,24,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,224.09,4995.10,3825.31,437.81
4166937,mdtest_hard,2022-03-18 11:50:46,2022-03-18 11:54:58,4c15823,EC_2P1G1,RP_2GX,24,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,375.63,5300.55,3838.93,686.10
4159492,mdtest_hard,2022-03-16 06:43:21,2022-03-16 06:47:42,4c15823,EC_8P2G1,RP_3GX,30,16,16,32,sw=30s,Pass,30,10000000,8M,3901,3901,294.63,5273.77,4173.03,345.13
4159493,mdtest_hard,2022-03-16 06:51:15,2022-03-16 06:58:51,4c15823,S8,SX,30,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2605.01,3085.39,4281.54,507.73
4156680,mdtest_hard,2022-03-15 02:31:09,2022-03-15 02:35:54,4c15823,S1,SX,32,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2704.66,5916.39,4536.10,3845.25
4159481,mdtest_hard,2022-03-16 02:55:38,2022-03-16 03:02:03,4c15823,S4,SX,36,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2651.18,4653.93,4469.66,835.82
4159485,mdtest_hard,2022-03-16 06:08:33,2022-03-16 06:16:32,4c15823,S16,SX,36,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2005.03,2181.48,4305.60,326.19
4159495,mdtest_hard,2022-03-16 06:53:57,2022-03-16 06:58:16,4c15823,EC_4P2G1,RP_3GX,36,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,313.97,5769.65,4499.26,526.35
4159497,mdtest_hard,2022-03-16 07:06:22,2022-03-16 07:10:58,4c15823,EC_16P2G1,RP_3GX,36,16,16,32,sw=30s,Pass,30,10000000,16M,3901,3901,317.36,5680.81,4446.50,252.35
4156690,mdtest_hard,2022-03-15 03:33:50,2022-03-15 03:38:36,4c15823,S1,SX,64,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2729.26,6348.57,4879.18,4289.92
4156676,mdtest_hard,2022-03-15 00:33:30,2022-03-15 00:38:15,4c15823,S1,SX,128,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2028.05,6685.05,5382.59,4486.87
