slurm_job_id,test_case,start_time,end_time,daos_commit,provider,oclass,dir_oclass,num_servers,num_targets,num_clients,ppc,notes,status,sw_time,n_file,chunk_size,bytes_read,bytes_write,create_kops,stat_kops,read_kops,remove_kops
4547949,mdtest_easy,2022-06-28 22:48:39,2022-06-28 22:55:21,c376183,ofi+verbs;ofi_rxm,S1,SX,64,16,16,32,,Pass,60,10000000,1M,0,0,7307.46,7361.89,0.00,4395.04
4547950,mdtest_easy,2022-06-28 22:56:53,2022-06-28 23:03:34,c376183,ofi+verbs;ofi_rxm,S1,SX,128,16,16,32,,Pass,60,10000000,1M,0,0,6716.38,7392.03,0.00,4476.97
4547925,mdtest_hard,2022-06-28 18:18:17,2022-06-28 18:22:20,c376183,ofi+verbs;ofi_rxm,S1,SX,1,16,4,32,sw=30s,Pass,30,10000000,1M,3901,3901,205.54,462.06,354.55,298.44
4547931,mdtest_hard,2022-06-28 19:53:19,2022-06-28 19:57:40,c376183,ofi+verbs;ofi_rxm,S1,SX,1,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,180.88,401.37,300.37,273.82
4547926,mdtest_hard,2022-06-28 18:23:35,2022-06-28 18:27:43,c376183,ofi+verbs;ofi_rxm,S1,SX,2,16,8,32,sw=30s,Pass,30,10000000,1M,3901,3901,387.30,865.51,652.50,577.56
4547932,mdtest_hard,2022-06-28 19:58:51,2022-06-28 20:03:07,c376183,ofi+verbs;ofi_rxm,S1,SX,2,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,350.97,785.19,581.84,543.11
4553555,mdtest_hard,2022-06-30 00:44:05,2022-06-30 00:48:12,c376183,ofi+verbs;ofi_rxm,EC_2P1G1,RP_2GX,3,16,12,32,sw=30s,Pass,30,10000000,2M,3901,3901,160.81,821.17,782.68,164.77
4553558,mdtest_hard,2022-06-30 01:02:40,2022-06-30 01:06:50,c376183,ofi+verbs;ofi_rxm,EC_2P1G1,RP_2GX,3,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,164.27,798.39,769.87,168.70
4547928,mdtest_hard,2022-06-28 19:11:24,2022-06-28 19:15:51,c376183,ofi+verbs;ofi_rxm,S1,SX,4,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,673.41,1516.01,1120.72,1071.40
4553556,mdtest_hard,2022-06-30 00:49:38,2022-06-30 00:54:09,c376183,ofi+verbs;ofi_rxm,EC_2P1G1,RP_2GX,6,16,24,32,sw=30s,Pass,30,10000000,2M,3901,3901,293.05,1408.90,1389.53,297.52
