slurm_job_id,test_case,start_time,end_time,daos_commit,provider,oclass,dir_oclass,num_servers,num_targets,num_clients,ppc,notes,status,sw_time,n_file,chunk_size,bytes_read,bytes_write,create_kops,stat_kops,read_kops,remove_kops
4460490,mdtest_easy,2022-06-06 18:24:35,2022-06-06 18:30:34,7f117cd,ofi+verbs;ofi_rxm,S1,SX,1,16,4,32,,Pass,60,10000000,1M,0,0,522.55,751.28,0.00,301.15
4460495,mdtest_easy,2022-06-06 19:03:12,2022-06-06 19:09:24,7f117cd,ofi+verbs;ofi_rxm,S1,SX,1,16,16,32,,Pass,60,10000000,1M,0,0,483.31,635.13,0.00,280.63
4460491,mdtest_easy,2022-06-06 18:31:12,2022-06-06 18:37:12,7f117cd,ofi+verbs;ofi_rxm,S1,SX,2,16,8,32,,Pass,60,10000000,1M,0,0,1005.34,1430.93,0.00,582.09
4460496,mdtest_easy,2022-06-06 19:10:09,2022-06-06 19:16:22,7f117cd,ofi+verbs;ofi_rxm,S1,SX,2,16,16,32,,Pass,60,10000000,1M,0,0,969.05,1257.88,0.00,548.96
4462289,mdtest_easy,2022-06-07 00:35:48,2022-06-07 00:39:57,7f117cd,ofi+verbs;ofi_rxm,EC_2P1G1,RP_2GX,3,16,12,32,sw=30s,Pass,30,10000000,2M,0,0,330.99,1761.44,0.00,177.94
4462296,mdtest_easy,2022-06-07 00:51:42,2022-06-07 00:55:55,7f117cd,ofi+verbs;ofi_rxm,EC_2P1G1,RP_2GX,3,16,16,32,sw=30s,Pass,30,10000000,2M,0,0,353.50,1620.20,0.00,181.07
4460492,mdtest_easy,2022-06-06 18:38:10,2022-06-06 18:44:14,7f117cd,ofi+verbs;ofi_rxm,S1,SX,4,16,16,32,,Pass,60,10000000,1M,0,0,1868.84,2560.80,0.00,1112.66
4462292,mdtest_easy,2022-06-07 00:40:53,2022-06-07 00:45:10,7f117cd,ofi+verbs;ofi_rxm,EC_2P1G1,RP_2GX,6,16,24,32,sw=30s,Pass,30,10000000,2M,0,0,673.45,2761.65,0.00,336.59
4462299,mdtest_easy,2022-06-07 00:56:47,2022-06-07 01:00:56,7f117cd,ofi+verbs;ofi_rxm,EC_2P1G1,RP_2GX,6,16,16,32,sw=30s,Pass,30,10000000,2M,0,0,608.85,3176.82,0.00,325.02
4462308,mdtest_easy,2022-06-07 01:16:40,2022-06-07 01:21:11,7f117cd,ofi+verbs;ofi_rxm,EC_4P2G1,RP_3GX,6,16,24,32,sw=30s,Pass,30,10000000,4M,0,0,470.24,2343.49,0.00,191.88
4462312,mdtest_easy,2022-06-07 01:28:03,2022-06-07 01:32:19,7f117cd,ofi+verbs;ofi_rxm,EC_4P2G1,RP_3GX,6,16,16,32,sw=30s,Pass,30,10000000,4M,0,0,429.93,2851.64,0.00,199.04
4460493,mdtest_easy,2022-06-06 18:45:01,2022-06-06 18:51:17,7f117cd,ofi+verbs;ofi_rxm,S1,SX,8,16,32,32,,Pass,60,10000000,1M,0,0,3335.57,4346.54,0.00,2004.47
4460497,mdtest_easy,2022-06-06 19:17:10,2022-06-06 19:23:22,7f117cd,ofi+verbs;ofi_rxm,S1,SX,8,16,16,32,,Pass,60,10000000,1M,0,0,3544.24,4650.07,0.00,2013.19
4462320,mdtest_easy,2022-06-07 01:53:55,2022-06-07 01:59:26,7f117cd,ofi+verbs;ofi_rxm,EC_8P2G1,RP_3GX,10,16,40,32,sw=30s,Pass,30,10000000,8M,0,0,745.23,3244.29,0.00,201.63
4462321,mdtest_easy,2022-06-07 02:00:25,2022-06-07 02:05:00,7f117cd,ofi+verbs;ofi_rxm,EC_8P2G1,RP_3GX,10,16,16,32,sw=30s,Pass,30,10000000,8M,0,0,587.77,3892.94,0.00,215.98
4462294,mdtest_easy,2022-06-07 00:46:08,2022-06-07 00:50:50,7f117cd,ofi+verbs;ofi_rxm,EC_2P1G1,RP_2GX,12,16,48,32,sw=30s,Pass,30,10000000,2M,0,0,1256.14,4362.75,0.00,607.48
4462301,mdtest_easy,2022-06-07 01:01:42,2022-06-07 01:05:45,7f117cd,ofi+verbs;ofi_rxm,EC_2P1G1,RP_2GX,12,16,16,32,sw=30s,Pass,30,10000000,2M,0,0,918.14,4855.40,0.00,549.65
4462310,mdtest_easy,2022-06-07 01:22:06,2022-06-07 01:27:06,7f117cd,ofi+verbs;ofi_rxm,EC_4P2G1,RP_3GX,12,16,48,32,sw=30s,Pass,30,10000000,4M,0,0,872.64,3582.37,0.00,334.53
4462315,mdtest_easy,2022-06-07 01:33:12,2022-06-07 01:37:21,7f117cd,ofi+verbs;ofi_rxm,EC_4P2G1,RP_3GX,12,16,16,32,sw=30s,Pass,30,10000000,4M,0,0,654.77,4277.78,0.00,346.67
4460494,mdtest_easy,2022-06-06 18:52:14,2022-06-06 19:02:14,7f117cd,ofi+verbs;ofi_rxm,S1,SX,16,16,64,32,,Pass,60,10000000,1M,0,0,6346.96,7912.96,0.00,3661.80
4460498,mdtest_easy,2022-06-06 19:24:20,2022-06-06 19:30:44,7f117cd,ofi+verbs;ofi_rxm,S1,SX,16,16,16,32,,Pass,60,10000000,1M,0,0,5599.95,6613.15,0.00,3143.11
4462303,mdtest_easy,2022-06-07 01:06:42,2022-06-07 01:10:45,7f117cd,ofi+verbs;ofi_rxm,EC_2P1G1,RP_2GX,18,16,16,32,sw=30s,Pass,30,10000000,2M,0,0,1132.77,5612.54,0.00,683.48
4462317,mdtest_easy,2022-06-07 01:38:19,2022-06-07 01:42:25,7f117cd,ofi+verbs;ofi_rxm,EC_4P2G1,RP_3GX,18,16,16,32,sw=30s,Pass,30,10000000,4M,0,0,823.55,4886.15,0.00,455.09
4462324,mdtest_easy,2022-06-07 02:16:59,2022-06-07 02:22:11,7f117cd,ofi+verbs;ofi_rxm,EC_16P2G1,RP_3GX,18,16,16,32,sw=30s,Pass,30,10000000,16M,0,0,822.42,4705.63,0.00,216.15
