slurm_job_id,test_case,start_time,end_time,daos_commit,oclass,dir_oclass,num_servers,num_targets,num_clients,ppc,notes,status,sw_time,n_file,chunk_size,bytes_read,bytes_write,create_kops,stat_kops,read_kops,remove_kops
3769081,mdtest_easy,2021-11-13 00:52:53,2021-11-13 01:06:30,6453a3e,S8,SX,20,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,5407.88,2960.92,9098.81,327.99
3769084,mdtest_easy,2021-11-13 04:39:37,2021-11-13 04:45:05,6453a3e,EC_8P2G1,RP_3GX,20,16,16,32,sw=30s,Pass,30,10000000,8M,0,0,631.53,3767.52,8714.35,197.24
3769062,mdtest_easy,2021-11-12 22:21:47,2021-11-12 22:28:55,6453a3e,S2,SX,24,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,5746.74,5287.28,9542.23,1157.43
3769068,mdtest_easy,2021-11-12 23:42:52,2021-11-12 23:47:30,6453a3e,EC_2P1G1,RP_2GX,24,16,16,32,sw=30s,Pass,30,10000000,2M,0,0,1021.70,4609.07,9358.33,604.08
3769073,mdtest_easy,2021-11-12 23:49:50,2021-11-12 23:58:21,6453a3e,S4,SX,24,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,5771.31,4440.15,9538.94,783.34
3769078,mdtest_easy,2021-11-13 00:06:30,2021-11-13 00:11:08,6453a3e,EC_4P2G1,RP_3GX,24,16,16,32,sw=30s,Pass,30,10000000,4M,0,0,696.49,3816.91,9216.94,328.34
3769082,mdtest_easy,2021-11-13 00:59:07,2021-11-13 01:10:42,6453a3e,S8,SX,30,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,5766.21,3411.83,9143.80,462.20
3769085,mdtest_easy,2021-11-13 04:16:34,2021-11-13 04:21:47,6453a3e,EC_8P2G1,RP_3GX,30,16,16,32,sw=30s,Pass,30,10000000,8M,0,0,770.18,3730.90,9317.18,272.79
3763774,mdtest_easy,2021-11-11 10:23:23,2021-11-11 10:30:58,6453a3e,S1,SX,32,16,16,32,,Pass,60,10000000,1M,0,0,6515.50,6312.46,10239.13,3513.78
3769074,mdtest_easy,2021-11-12 23:56:43,2021-11-13 00:04:43,6453a3e,S4,SX,36,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,6024.02,4786.05,9711.56,915.32
3769079,mdtest_easy,2021-11-13 00:52:53,2021-11-13 00:57:30,6453a3e,EC_4P2G1,RP_3GX,36,16,16,32,sw=30s,Pass,30,10000000,4M,0,0,839.29,3664.37,9242.38,425.48
3769087,mdtest_easy,2021-11-13 10:00:53,2021-11-13 10:19:52,6453a3e,S16,SX,36,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,5846.80,2593.98,9233.37,223.96
3769089,mdtest_easy,2021-11-13 10:04:29,2021-11-13 10:10:38,6453a3e,EC_16P2G1,RP_3GX,36,16,16,32,sw=30s,Pass,30,10000000,16M,0,0,832.23,3537.00,8696.18,178.37
3763770,mdtest_easy,2021-11-11 11:00:24,,6453a3e,S1,SX,64,16,16,32,did not finish,Fail,60,10000000,1M,0,0,6746.63,6475.97,10552.30,3802.72
3765924,mdtest_easy,2021-11-11 16:22:35,,6453a3e,S1,SX,128,16,16,32,did not finish,Fail,60,10000000,1M,0,0,6078.50,6344.13,10435.49,3881.94
3780457,mdtest_hard,2021-11-16 10:25:07,2021-11-16 10:29:24,6453a3e,S1,SX,1,16,4,32,sw=30s,Pass,30,10000000,1M,3901,3901,198.69,472.50,360.00,289.64
3780458,mdtest_hard,2021-11-16 18:10:24,2021-11-16 18:14:41,6453a3e,S1,SX,1,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,175.36,408.01,306.11,269.75
3780456,mdtest_hard,2021-11-16 18:54:32,2021-11-16 18:58:56,6453a3e,S1,SX,2,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,345.75,796.06,595.52,535.16
