slurm_job_id,test_case,start_time,end_time,daos_commit,oclass,dir_oclass,num_servers,num_targets,num_clients,ppc,notes,status,sw_time,n_file,chunk_size,bytes_read,bytes_write,create_kops,stat_kops,read_kops,remove_kops
3972476,mdtest_easy,2022-01-25 22:04:08,2022-01-25 22:10:27,4d767fe,S2,SX,12,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,4468.74,4625.73,0.00,922.32
3972479,mdtest_easy,2022-01-25 22:25:55,2022-01-25 22:31:03,4d767fe,EC_2P1G1,RP_2GX,12,16,48,32,sw=30s,Pass,30,10000000,2M,0,0,871.43,3788.25,0.00,451.75
3972483,mdtest_easy,2022-01-25 22:25:55,2022-01-25 22:30:13,4d767fe,EC_2P1G1,RP_2GX,12,16,16,32,sw=30s,Pass,30,10000000,2M,0,0,787.42,4518.04,0.00,448.57
3972503,mdtest_easy,2022-01-25 22:46:46,2022-01-25 22:51:33,4d767fe,EC_4P2G1,RP_3GX,12,16,16,32,sw=30s,Pass,30,10000000,4M,0,0,558.41,3938.73,0.00,242.29
3972507,mdtest_easy,2022-01-26 00:33:05,2022-01-26 00:38:25,4d767fe,EC_4P2G1,RP_3GX,12,16,48,32,sw=30s,Pass,30,10000000,4M,0,0,584.01,2772.86,0.00,242.01
3969225,mdtest_easy,2022-01-24 18:46:57,2022-01-24 18:53:49,4d767fe,S1,SX,16,16,16,32,,Pass,60,10000000,1M,0,0,5331.33,6168.27,0.00,2970.12
3969228,mdtest_easy,2022-01-24 18:46:57,2022-01-24 18:54:06,4d767fe,S1,SX,16,16,64,32,,Pass,60,10000000,1M,0,0,6731.49,7952.44,0.00,3660.33
3972472,mdtest_easy,2022-01-25 20:58:26,2022-01-25 21:04:34,4d767fe,S2,SX,18,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,4878.29,5649.34,0.00,1072.63
3972485,mdtest_easy,2022-01-25 22:27:50,2022-01-25 22:32:04,4d767fe,EC_2P1G1,RP_2GX,18,16,16,32,sw=30s,Pass,30,10000000,2M,0,0,997.61,5056.51,0.00,597.94
3972490,mdtest_easy,2022-01-25 22:33:35,2022-01-25 22:41:30,4d767fe,S4,SX,18,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,5205.92,4465.35,0.00,717.83
3972497,mdtest_easy,2022-01-25 22:46:46,2022-01-25 22:51:29,4d767fe,EC_4P2G1,RP_3GX,18,16,16,32,sw=30s,Pass,30,10000000,4M,0,0,678.20,2540.90,0.00,340.65
3972499,mdtest_easy,2022-01-25 22:46:46,2022-01-25 22:55:43,4d767fe,EC_16P2G1,RP_3GX,18,16,16,32,sw=30s,Pass,30,10000000,16M,0,0,681.18,2617.80,0.00,67.31
3972494,mdtest_easy,2022-01-25 22:46:46,2022-01-25 22:58:12,4d767fe,S8,SX,20,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,5260.71,3300.55,0.00,381.85
3972496,mdtest_easy,2022-01-25 22:46:46,2022-01-25 22:52:52,4d767fe,EC_8P2G1,RP_3GX,20,16,16,32,sw=30s,Pass,30,10000000,8M,0,0,730.74,2708.59,0.00,152.32
3972470,mdtest_easy,2022-01-25 22:04:08,2022-01-25 22:10:41,4d767fe,S2,SX,24,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,6054.80,6010.96,0.00,1170.12
3972478,mdtest_easy,2022-01-25 22:20:00,2022-01-25 22:24:17,4d767fe,EC_2P1G1,RP_2GX,24,16,16,32,sw=30s,Pass,30,10000000,2M,0,0,1137.94,5231.72,0.00,708.32
3972489,mdtest_easy,2022-01-25 22:33:35,2022-01-25 22:41:13,4d767fe,S4,SX,24,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,5662.30,5063.95,0.00,830.13
3972506,mdtest_easy,2022-01-25 22:50:24,2022-01-25 22:54:51,4d767fe,EC_4P2G1,RP_3GX,24,16,16,32,sw=30s,Pass,30,10000000,4M,0,0,837.25,4236.57,0.00,426.44
3972502,mdtest_easy,2022-01-26 00:31:06,2022-01-26 00:37:03,4d767fe,EC_8P2G1,RP_3GX,30,16,16,32,sw=30s,Pass,30,10000000,8M,0,0,933.48,4356.46,0.00,217.97
3972508,mdtest_easy,2022-01-26 00:42:54,2022-01-26 00:53:40,4d767fe,S8,SX,30,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,6256.60,4058.70,0.00,529.67
3969229,mdtest_easy,2022-01-24 18:51:32,2022-01-24 18:58:22,4d767fe,S1,SX,32,16,16,32,,Pass,60,10000000,1M,0,0,6697.48,6924.83,0.00,3833.03
3972488,mdtest_easy,2022-01-25 22:33:35,2022-01-25 22:41:00,4d767fe,S4,SX,36,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,6064.50,5626.43,0.00,961.36
3972495,mdtest_easy,2022-01-25 22:46:46,2022-01-25 22:51:13,4d767fe,EC_4P2G1,RP_3GX,36,16,16,32,sw=30s,Pass,30,10000000,4M,0,0,916.25,2724.14,0.00,548.96
3972509,mdtest_easy,2022-01-26 00:55:28,2022-01-26 01:03:07,4d767fe,EC_16P2G1,RP_3GX,36,16,16,32,sw=30s,Pass,30,10000000,16M,0,0,1007.18,4150.02,0.00,133.90
3969234,mdtest_easy,2022-01-24 18:46:58,2022-01-24 18:53:52,4d767fe,S1,SX,64,16,16,32,,Pass,60,10000000,1M,0,0,6748.65,7223.26,0.00,4251.12
3969230,mdtest_easy,2022-01-24 18:31:35,2022-01-24 18:38:23,4d767fe,S1,SX,128,16,16,32,,Pass,60,10000000,1M,0,0,5910.15,6987.93,0.00,4339.18
3969211,mdtest_hard,2022-01-24 18:21:24,2022-01-24 18:25:33,4d767fe,S1,SX,1,16,4,32,sw=30s,Pass,30,10000000,1M,3901,3901,200.04,462.34,350.83,294.03
3969233,mdtest_hard,2022-01-24 18:44:37,2022-01-24 18:48:43,4d767fe,S1,SX,1,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,173.68,403.77,300.84,272.11
3969212,mdtest_hard,2022-01-24 18:22:43,2022-01-24 18:26:52,4d767fe,S1,SX,2,16,8,32,sw=30s,Pass,30,10000000,1M,3901,3901,374.86,868.73,655.20,564.44
3969232,mdtest_hard,2022-01-24 18:49:22,2022-01-24 18:53:51,4d767fe,S1,SX,2,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,330.09,790.13,582.01,538.99
3972857,mdtest_hard,2022-01-25 22:18:06,2022-01-25 22:23:12,4d767fe,S2,SX,3,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,496.19,854.21,852.71,273.49
3972858,mdtest_hard,2022-01-25 21:01:14,2022-01-25 21:05:24,4d767fe,EC_2P1G1,RP_2GX,3,16,12,32,sw=30s,Pass,30,10000000,2M,3901,3901,95.20,1019.96,761.55,119.57
3972865,mdtest_hard,2022-01-25 23:32:02,2022-01-25 23:36:07,4d767fe,EC_2P1G1,RP_2GX,3,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,100.82,997.44,746.95,125.80
3972874,mdtest_hard,2022-01-25 21:06:45,2022-01-25 21:12:01,4d767fe,S2,SX,3,16,12,32,sw=30s,Pass,30,10000000,1M,3901,3901,519.66,902.97,872.21,284.58
3969219,mdtest_hard,2022-01-24 18:30:19,2022-01-24 18:34:58,4d767fe,S1,SX,4,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,638.87,1507.61,1104.63,1041.25
3972860,mdtest_hard,2022-01-25 22:48:36,2022-01-25 22:54:58,4d767fe,S4,SX,6,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,965.64,1148.52,1626.84,260.99
3972861,mdtest_hard,2022-01-25 23:14:06,2022-01-25 23:20:31,4d767fe,S4,SX,6,16,24,32,sw=30s,Pass,30,10000000,1M,3901,3901,892.80,1062.13,1575.38,251.45
3972863,mdtest_hard,2022-01-25 23:24:04,2022-01-25 23:29:24,4d767fe,S2,SX,6,16,24,32,sw=30s,Pass,30,10000000,1M,3901,3901,881.05,1569.16,1545.90,495.12
3972869,mdtest_hard,2022-01-26 01:10:21,2022-01-26 01:14:38,4d767fe,EC_2P1G1,RP_2GX,6,16,24,32,sw=30s,Pass,30,10000000,2M,3901,3901,159.94,1788.62,1321.74,219.24
3972870,mdtest_hard,2022-01-25 23:45:32,2022-01-25 23:49:39,4d767fe,EC_2P1G1,RP_2GX,6,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,167.31,1844.17,1435.00,213.76
3972873,mdtest_hard,2022-01-25 23:53:18,2022-01-25 23:58:37,4d767fe,S2,SX,6,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,966.83,1719.66,1662.44,513.64
3972890,mdtest_hard,2022-01-26 02:27:00,2022-01-26 02:31:15,4d767fe,EC_4P2G1,RP_3GX,6,16,24,32,sw=30s,Pass,30,10000000,4M,3901,3901,89.99,1447.28,1375.50,109.97
3972898,mdtest_hard,2022-01-26 00:40:45,2022-01-26 00:45:01,4d767fe,EC_4P2G1,RP_3GX,6,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,99.20,1469.15,1353.35,114.86
3969213,mdtest_hard,2022-01-24 18:43:26,2022-01-24 18:48:10,4d767fe,S1,SX,8,16,32,32,sw=30s,Pass,30,10000000,1M,3901,3901,1092.85,2725.42,1976.76,1890.67
3969215,mdtest_hard,2022-01-24 18:37:30,2022-01-24 18:42:11,4d767fe,S1,SX,8,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1224.66,2971.47,2230.24,1919.16
3972884,mdtest_hard,2022-01-26 03:05:39,2022-01-26 03:10:36,4d767fe,EC_8P2G1,RP_3GX,10,16,40,32,sw=30s,Pass,30,10000000,8M,3901,3901,130.46,2842.40,1948.87,68.95
3972885,mdtest_hard,2022-01-26 01:34:10,2022-01-26 01:39:05,4d767fe,EC_8P2G1,RP_3GX,10,16,16,32,sw=30s,Pass,30,10000000,8M,3901,3901,156.02,2351.43,2191.04,71.25
3972887,mdtest_hard,2022-01-26 03:14:33,2022-01-26 03:24:12,4d767fe,S8,SX,10,16,40,32,sw=30s,Pass,30,10000000,1M,3901,3901,1290.92,990.09,2387.47,186.02
3972896,mdtest_hard,2022-01-26 01:41:09,2022-01-26 01:50:04,4d767fe,S8,SX,10,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1514.66,1193.72,2619.62,196.80
3972859,mdtest_hard,2022-01-26 01:41:09,2022-01-26 01:48:40,4d767fe,S4,SX,12,16,48,32,sw=30s,Pass,30,10000000,1M,3901,3901,1596.94,1838.22,2826.82,456.12
3972867,mdtest_hard,2022-01-25 23:41:45,2022-01-25 23:45:46,4d767fe,EC_2P1G1,RP_2GX,12,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,292.79,3478.22,2582.62,446.64
3972868,mdtest_hard,2022-01-25 23:49:26,2022-01-25 23:54:47,4d767fe,S2,SX,12,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1721.00,3245.20,3020.57,788.10
3972871,mdtest_hard,2022-01-26 01:17:33,2022-01-26 01:24:05,4d767fe,S4,SX,12,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1736.15,2275.21,2994.68,491.10
3972875,mdtest_hard,2022-01-26 01:47:50,2022-01-26 01:54:13,4d767fe,S2,SX,12,16,48,32,sw=30s,Pass,30,10000000,1M,3901,3901,1555.03,2718.64,2726.77,841.13
3972876,mdtest_hard,2022-01-26 01:57:04,2022-01-26 02:01:47,4d767fe,EC_2P1G1,RP_2GX,12,16,48,32,sw=30s,Pass,30,10000000,2M,3901,3901,306.58,3837.67,2570.12,412.58
3972881,mdtest_hard,2022-01-26 02:04:06,2022-01-26 02:08:40,4d767fe,EC_4P2G1,RP_3GX,12,16,48,32,sw=30s,Pass,30,10000000,4M,3901,3901,167.57,3322.32,2478.49,207.86
3972882,mdtest_hard,2022-01-26 01:27:18,2022-01-26 01:31:32,4d767fe,EC_4P2G1,RP_3GX,12,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,176.55,2825.26,2487.31,217.19
3969222,mdtest_hard,2022-01-24 18:39:58,2022-01-24 18:44:38,4d767fe,S1,SX,16,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1793.53,4697.91,3509.82,2961.08
3974840,mdtest_hard,2022-01-26 13:58:25,2022-01-26 14:05:05,4d767fe,S1,SX,16,16,64,32,sw=30s,Pass,30,10000000,1M,3901,3901,1099.37,4896.12,3687.63,3415.25
3972862,mdtest_hard,2022-01-25 23:58:21,2022-01-26 00:02:18,4d767fe,EC_2P1G1,RP_2GX,18,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,346.96,4678.67,3307.18,596.35
3972872,mdtest_hard,2022-01-26 01:36:38,2022-01-26 01:42:28,4d767fe,S2,SX,18,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2217.18,4256.50,3752.45,937.63
3972879,mdtest_hard,2022-01-26 01:45:23,2022-01-26 01:51:59,4d767fe,S4,SX,18,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2205.60,3203.36,3724.82,626.76
3972886,mdtest_hard,2022-01-26 02:20:30,2022-01-26 02:24:44,4d767fe,EC_4P2G1,RP_3GX,18,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,233.34,4014.44,3133.20,319.88
3972892,mdtest_hard,2022-01-26 03:14:33,2022-01-26 03:20:00,4d767fe,EC_16P2G1,RP_3GX,18,16,16,32,sw=30s,Pass,30,10000000,16M,3901,3901,229.06,3846.69,3277.41,64.65
3972894,mdtest_hard,2022-01-26 06:15:28,2022-01-26 06:33:33,4d767fe,S16,SX,18,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2201.76,1244.27,3669.76,87.94
3972891,mdtest_hard,2022-01-26 04:47:14,2022-01-26 04:51:53,4d767fe,EC_8P2G1,RP_3GX,20,16,16,32,sw=30s,Pass,30,10000000,8M,3901,3901,250.65,4354.60,3457.30,145.67
3972895,mdtest_hard,2022-01-26 06:59:40,2022-01-26 07:07:55,4d767fe,S8,SX,20,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2330.26,2287.56,3849.25,361.26
3972864,mdtest_hard,2022-01-26 00:53:17,2022-01-26 00:59:06,4d767fe,S2,SX,24,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2501.36,4851.15,4139.31,1061.35
3972866,mdtest_hard,2022-01-26 00:58:22,2022-01-26 01:02:34,4d767fe,EC_2P1G1,RP_2GX,24,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,409.55,5409.50,3937.01,740.47
3972878,mdtest_hard,2022-01-26 02:11:18,2022-01-26 02:17:56,4d767fe,S4,SX,24,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2499.63,3837.05,4136.18,695.52
3972880,mdtest_hard,2022-01-26 02:11:18,2022-01-26 02:15:30,4d767fe,EC_4P2G1,RP_3GX,24,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,269.23,4914.29,3841.52,407.08
3972888,mdtest_hard,2022-01-26 08:05:19,2022-01-26 08:12:41,4d767fe,S8,SX,30,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2551.38,3109.97,4387.58,480.42
3972897,mdtest_hard,2022-01-26 08:05:19,2022-01-26 08:09:54,4d767fe,EC_8P2G1,RP_3GX,30,16,16,32,sw=30s,Pass,30,10000000,8M,3901,3901,304.30,5510.18,4281.94,210.86
3969224,mdtest_hard,2022-01-24 18:51:32,2022-01-24 18:56:20,4d767fe,S1,SX,32,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2660.54,5876.31,4458.77,3862.58
3972877,mdtest_hard,2022-01-26 01:43:23,2022-01-26 01:49:47,4d767fe,S4,SX,36,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2843.68,4774.53,4593.91,925.79
3972883,mdtest_hard,2022-01-26 02:43:13,2022-01-26 02:48:17,4d767fe,EC_16P2G1,RP_3GX,36,16,16,32,sw=30s,Pass,30,10000000,16M,3901,3901,316.36,5771.69,4447.86,129.25
3972889,mdtest_hard,2022-01-26 08:05:19,2022-01-26 08:18:45,4d767fe,S16,SX,36,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2588.13,2173.07,4439.29,159.43
3972893,mdtest_hard,2022-01-26 08:05:19,2022-01-26 08:09:18,4d767fe,EC_4P2G1,RP_3GX,36,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,313.16,5908.39,4561.12,550.64
3969216,mdtest_hard,2022-01-24 18:46:58,2022-01-24 18:51:45,4d767fe,S1,SX,64,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2364.34,6289.63,4860.07,4321.45
3969231,mdtest_hard,2022-01-24 18:37:30,2022-01-24 18:42:15,4d767fe,S1,SX,128,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1938.60,6814.16,5437.78,4549.22
