slurm_job_id,test_case,start_time,end_time,daos_commit,oclass,dir_oclass,num_servers,num_targets,num_clients,ppc,notes,status,sw_time,n_file,chunk_size,bytes_read,bytes_write,create_kops,stat_kops,read_kops,remove_kops
4118663,mdtest_hard,2022-03-03 23:03:46,2022-03-03 23:09:13,eb307af,S2,SX,3,16,12,32,sw=30s,Pass,30,10000000,1M,3901,3901,511.75,889.06,847.39,257.06
4118691,mdtest_hard,2022-03-04 03:06:22,2022-03-04 03:10:30,eb307af,EC_2P1G1,RP_2GX,3,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,116.55,1068.56,754.23,113.61
4118694,mdtest_hard,2022-03-04 05:45:58,2022-03-04 05:51:27,eb307af,S2,SX,3,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,488.99,851.33,840.27,249.50
4118696,mdtest_hard,2022-03-04 02:31:05,2022-03-04 02:35:25,eb307af,EC_2P1G1,RP_2GX,3,16,12,32,sw=30s,Pass,30,10000000,2M,3901,3901,117.08,1073.27,757.92,105.84
4109908,mdtest_hard,2022-02-28 13:50:56,2022-02-28 13:55:47,eb307af,S1,SX,4,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,646.19,1496.97,1096.84,676.53
4118683,mdtest_hard,2022-03-04 02:57:10,2022-03-04 03:01:31,eb307af,EC_2P1G1,RP_2GX,6,16,24,32,sw=30s,Pass,30,10000000,2M,3901,3901,191.62,1884.09,1299.40,178.22
4118687,mdtest_hard,2022-03-04 04:16:43,2022-03-04 04:22:25,eb307af,S2,SX,6,16,24,32,sw=30s,Pass,30,10000000,1M,3901,3901,885.66,1561.76,1525.04,387.25
4118689,mdtest_hard,2022-03-04 04:32:47,2022-03-04 04:39:06,eb307af,S4,SX,6,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,964.77,1143.23,1591.21,261.53
4118692,mdtest_hard,2022-03-04 04:43:16,2022-03-04 04:47:33,eb307af,EC_2P1G1,RP_2GX,6,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,203.14,1965.30,1424.68,192.72
4118700,mdtest_hard,2022-03-04 05:55:07,2022-03-04 06:00:22,eb307af,S2,SX,6,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,947.10,1671.84,1601.42,406.33
4118701,mdtest_hard,2022-03-04 05:52:42,2022-03-04 05:59:11,eb307af,S4,SX,6,16,24,32,sw=30s,Pass,30,10000000,1M,3901,3901,896.11,1041.64,1537.98,269.24
4118705,mdtest_hard,2022-03-04 06:31:18,2022-03-04 06:35:42,eb307af,EC_4P2G1,RP_3GX,6,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,132.74,1617.52,1336.91,114.73
4118722,mdtest_hard,2022-03-04 06:48:57,2022-03-04 06:53:22,eb307af,EC_4P2G1,RP_3GX,6,16,24,32,sw=30s,Pass,30,10000000,4M,3901,3901,138.26,1582.34,1334.14,117.57
4109904,mdtest_hard,2022-02-28 14:02:29,2022-02-28 14:07:25,eb307af,S1,SX,8,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1234.03,2847.45,2125.45,1036.88
4109909,mdtest_hard,2022-02-28 14:06:36,2022-02-28 14:11:25,eb307af,S1,SX,8,16,32,32,sw=30s,Pass,30,10000000,1M,3901,3901,946.08,2695.80,1917.49,1036.85
4118704,mdtest_hard,2022-03-04 04:24:44,2022-03-04 04:29:27,eb307af,EC_8P2G1,RP_3GX,10,16,40,32,sw=30s,Pass,30,10000000,8M,3901,3901,196.22,2995.58,1974.85,137.46
4118707,mdtest_hard,2022-03-04 06:42:23,2022-03-04 06:49:55,eb307af,S8,SX,10,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1420.97,1201.97,2560.50,249.50
4118713,mdtest_hard,2022-03-04 06:33:38,2022-03-04 06:42:44,eb307af,S8,SX,10,16,40,32,sw=30s,Pass,30,10000000,1M,3901,3901,1284.32,978.90,2333.55,212.96
4118719,mdtest_hard,2022-03-04 06:42:23,2022-03-04 06:46:45,eb307af,EC_8P2G1,RP_3GX,10,16,16,32,sw=30s,Pass,30,10000000,8M,3901,3901,150.78,2262.47,2134.77,129.11
4118682,mdtest_hard,2022-03-04 02:57:10,2022-03-04 03:01:30,eb307af,EC_2P1G1,RP_2GX,12,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,296.17,3487.09,2518.31,296.02
4118684,mdtest_hard,2022-03-04 02:57:10,2022-03-04 03:03:03,eb307af,S2,SX,12,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1706.64,3231.25,2936.49,580.61
4118685,mdtest_hard,2022-03-04 03:53:11,2022-03-04 03:59:37,eb307af,S4,SX,12,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1716.36,2288.36,2952.91,410.50
4118695,mdtest_hard,2022-03-04 04:32:47,2022-03-04 04:39:08,eb307af,S2,SX,12,16,48,32,sw=30s,Pass,30,10000000,1M,3901,3901,1558.42,2729.67,2736.56,701.27
4118697,mdtest_hard,2022-03-04 04:32:47,2022-03-04 04:37:24,eb307af,EC_2P1G1,RP_2GX,12,16,48,32,sw=30s,Pass,30,10000000,2M,3901,3901,344.12,3765.02,2478.86,333.68
4118698,mdtest_hard,2022-03-04 05:52:42,2022-03-04 06:00:30,eb307af,S4,SX,12,16,48,32,sw=30s,Pass,30,10000000,1M,3901,3901,1557.79,1773.16,2732.00,390.50
4118720,mdtest_hard,2022-03-04 06:44:37,2022-03-04 06:49:28,eb307af,EC_4P2G1,RP_3GX,12,16,48,32,sw=30s,Pass,30,10000000,4M,3901,3901,223.09,3362.52,2303.95,186.05
4118721,mdtest_hard,2022-03-04 06:42:23,2022-03-04 06:46:34,eb307af,EC_4P2G1,RP_3GX,12,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,159.23,2799.20,2411.04,172.95
