slurm_job_id,test_case,start_time,end_time,daos_commit,oclass,dir_oclass,num_servers,num_targets,num_clients,ppc,notes,status,sw_time,n_file,chunk_size,bytes_read,bytes_write,create_kops,stat_kops,read_kops,remove_kops
3867925,mdtest_easy,2021-12-15 17:50:15,2021-12-15 17:59:39,efdf65b,S4,SX,6,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,2676.49,1918.98,5617.19,268.23
3867934,mdtest_easy,2021-12-15 21:37:06,2021-12-15 21:42:08,efdf65b,EC_4P2G1,RP_3GX,6,16,24,32,sw=30s,Pass,30,10000000,4M,0,0,334.81,2277.41,5274.55,122.29
3870074,mdtest_easy,2021-12-16 01:18:30,2021-12-16 01:25:50,efdf65b,S1,SX,8,16,32,32,,Pass,60,10000000,1M,0,0,3632.28,4461.43,6892.96,2005.13
3870084,mdtest_easy,2021-12-16 01:18:30,2021-12-16 01:25:35,efdf65b,S1,SX,8,16,16,32,,Pass,60,10000000,1M,0,0,3378.96,4468.04,6851.56,1913.63
3867917,mdtest_easy,2021-12-15 17:17:36,2021-12-15 17:32:07,efdf65b,S8,SX,10,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,3895.53,1892.82,7598.31,201.04
3867918,mdtest_easy,2021-12-15 21:28:27,2021-12-15 21:45:01,efdf65b,S8,SX,10,16,40,32,sw=30s,Pass,30,10000000,1M,0,0,4234.58,1610.25,8512.22,191.37
3867931,mdtest_easy,2021-12-15 22:40:37,2021-12-15 22:46:48,efdf65b,EC_8P2G1,RP_3GX,10,16,40,32,sw=30s,Pass,30,10000000,8M,0,0,511.42,2778.77,8234.37,126.20
3867937,mdtest_easy,2021-12-15 17:52:12,2021-12-15 17:57:50,efdf65b,EC_8P2G1,RP_3GX,10,16,16,32,sw=30s,Pass,30,10000000,8M,0,0,486.13,3581.86,7613.37,126.31
3867899,mdtest_easy,2021-12-15 18:02:03,2021-12-15 18:07:31,efdf65b,EC_2P1G1,RP_2GX,12,16,48,32,sw=30s,Pass,30,10000000,2M,0,0,888.29,3908.72,9499.25,454.40
3867905,mdtest_easy,2021-12-15 20:52:48,2021-12-15 21:03:05,efdf65b,S4,SX,12,16,48,32,sw=30s,Pass,30,10000000,1M,0,0,4918.36,3074.95,9936.02,478.88
3867906,mdtest_easy,2021-12-15 16:27:32,2021-12-15 16:31:55,efdf65b,EC_2P1G1,RP_2GX,12,16,16,32,sw=30s,Pass,30,10000000,2M,0,0,789.07,4257.86,8113.95,444.59
3867913,mdtest_easy,2021-12-15 16:45:44,2021-12-15 16:52:32,efdf65b,S2,SX,12,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,4353.50,4496.52,8368.92,895.99
3867914,mdtest_easy,2021-12-15 21:21:29,2021-12-15 21:28:38,efdf65b,S2,SX,12,16,48,32,sw=30s,Pass,30,10000000,1M,0,0,4922.04,4485.79,9725.58,962.41
3867924,mdtest_easy,2021-12-15 22:08:27,2021-12-15 22:13:40,efdf65b,EC_4P2G1,RP_3GX,12,16,48,32,sw=30s,Pass,30,10000000,4M,0,0,585.75,2994.86,9689.51,241.30
3867927,mdtest_easy,2021-12-15 20:54:14,2021-12-15 21:03:07,efdf65b,S4,SX,12,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,4429.16,3447.59,8565.52,519.02
3867935,mdtest_easy,2021-12-15 21:44:31,2021-12-15 21:49:17,efdf65b,EC_4P2G1,RP_3GX,12,16,16,32,sw=30s,Pass,30,10000000,4M,0,0,557.35,3690.70,8318.29,240.26
3870081,mdtest_easy,2021-12-16 01:18:30,2021-12-16 01:25:54,efdf65b,S1,SX,16,16,16,32,,Pass,60,10000000,1M,0,0,5242.36,6060.66,9289.37,2906.10
3870083,mdtest_easy,2021-12-16 01:22:47,2021-12-16 01:30:31,efdf65b,S1,SX,16,16,64,32,,Pass,60,10000000,1M,0,0,6709.71,7851.93,12540.76,3594.64
3867900,mdtest_easy,2021-12-15 20:52:48,,efdf65b,EC_2P1G1,RP_2GX,18,16,72,32,"did not finish,sw=30s",Fail,30,10000000,2M,0,0,,,,
3867901,mdtest_easy,2021-12-15 21:14:22,,efdf65b,S2,SX,18,16,72,32,"did not finish,sw=30s",Fail,30,10000000,1M,0,0,,,,
3867903,mdtest_easy,2021-12-15 18:10:08,2021-12-15 18:17:13,efdf65b,S2,SX,18,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,5347.80,5319.61,9507.76,1045.67
3867910,mdtest_easy,2021-12-15 18:10:08,2021-12-15 18:14:29,efdf65b,EC_2P1G1,RP_2GX,18,16,16,32,sw=30s,Pass,30,10000000,2M,0,0,903.61,4699.26,8070.55,583.44
3867919,mdtest_easy,2021-12-15 21:35:41,,efdf65b,S4,SX,18,16,72,32,"did not finish,sw=30s",Fail,30,10000000,1M,0,0,,,,
3867926,mdtest_easy,2021-12-15 18:18:03,2021-12-15 18:22:45,efdf65b,EC_4P2G1,RP_3GX,18,16,16,32,sw=30s,Pass,30,10000000,4M,0,0,719.29,4174.66,9482.36,337.19
3867928,mdtest_easy,2021-12-15 22:33:11,,efdf65b,EC_4P2G1,RP_3GX,18,16,72,32,"did not finish,sw=30s",Fail,30,10000000,4M,0,0,,,,
3867930,mdtest_easy,2021-12-15 21:10:16,2021-12-15 21:18:40,efdf65b,S4,SX,18,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,5307.01,4289.10,9565.52,715.17
3867939,mdtest_easy,2021-12-15 22:54:07,,efdf65b,S16,SX,18,16,72,32,"did not finish,sw=30s",Fail,30,10000000,1M,0,0,,,,
3867941,mdtest_easy,2021-12-15 23:10:50,,efdf65b,EC_16P2G1,RP_3GX,18,16,72,32,"did not finish,sw=30s",Fail,30,10000000,16M,0,0,,,,
3867944,mdtest_easy,2021-12-15 21:51:24,2021-12-15 21:58:07,efdf65b,EC_16P2G1,RP_3GX,18,16,16,32,sw=30s,Pass,30,10000000,16M,0,0,717.52,4039.52,8770.42,114.45
3867945,mdtest_easy,2021-12-15 22:24:41,,efdf65b,S16,SX,18,16,16,32,"did not finish,sw=30s",Fail,30,10000000,1M,0,0,,,,
3867920,mdtest_easy,2021-12-15 22:08:27,,efdf65b,S8,SX,20,16,80,32,"did not finish,sw=30s",Fail,30,10000000,1M,0,0,,,,
3867932,mdtest_easy,2021-12-15 21:14:22,2021-12-15 21:26:48,efdf65b,S8,SX,20,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,5454.29,3176.94,9297.56,381.16
3867936,mdtest_easy,2021-12-15 22:33:11,,efdf65b,EC_8P2G1,RP_3GX,20,16,80,32,"did not finish,sw=30s",Fail,30,10000000,8M,0,0,,,,
3867942,mdtest_easy,2021-12-15 22:54:07,2021-12-15 22:59:10,efdf65b,EC_8P2G1,RP_3GX,20,16,16,32,sw=30s,Pass,30,10000000,8M,0,0,759.99,4158.18,9447.32,250.35
3867911,mdtest_easy,2021-12-15 20:30:42,2021-12-15 20:35:11,efdf65b,EC_2P1G1,RP_2GX,24,16,16,32,sw=30s,Pass,30,10000000,2M,0,0,1158.75,4997.87,10071.21,685.14
3867915,mdtest_easy,2021-12-15 21:01:42,2021-12-15 21:08:51,efdf65b,S2,SX,24,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,5903.43,5775.19,10160.07,1170.06
3867923,mdtest_easy,2021-12-15 21:06:08,2021-12-15 21:10:40,efdf65b,EC_4P2G1,RP_3GX,24,16,16,32,sw=30s,Pass,30,10000000,4M,0,0,841.01,4361.17,10111.04,421.70
3867933,mdtest_easy,2021-12-15 21:47:53,2021-12-15 21:56:01,efdf65b,S4,SX,24,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,5895.43,4864.38,10297.88,838.65
3867922,mdtest_easy,2021-12-15 21:31:22,2021-12-15 21:42:01,efdf65b,S8,SX,30,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,6119.70,3960.97,10185.53,524.37
3867938,mdtest_easy,2021-12-15 22:46:35,2021-12-15 22:51:28,efdf65b,EC_8P2G1,RP_3GX,30,16,16,32,sw=30s,Pass,30,10000000,8M,0,0,934.69,4207.34,10020.08,341.78
3870082,mdtest_easy,2021-12-16 01:22:47,2021-12-16 01:30:18,efdf65b,S1,SX,32,16,16,32,,Pass,60,10000000,1M,0,0,6666.97,6780.27,10841.40,3755.82
3867921,mdtest_easy,2021-12-15 21:59:16,2021-12-15 22:07:13,efdf65b,S4,SX,36,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,6324.46,5356.83,10612.76,928.69
3867929,mdtest_easy,2021-12-15 22:33:11,2021-12-15 22:37:47,efdf65b,EC_4P2G1,RP_3GX,36,16,16,32,sw=30s,Pass,30,10000000,4M,0,0,1001.73,4161.22,10355.85,504.53
3867940,mdtest_easy,2021-12-15 22:49:36,2021-12-15 23:06:47,efdf65b,S16,SX,36,16,16,32,sw=30s,Pass,30,10000000,1M,0,0,6081.88,2857.12,9873.30,261.29
3867943,mdtest_easy,2021-12-15 22:55:37,2021-12-15 23:01:42,efdf65b,EC_16P2G1,RP_3GX,36,16,16,32,sw=30s,Pass,30,10000000,16M,0,0,1002.82,4096.69,9790.41,216.61
3870080,mdtest_easy,2021-12-16 01:18:30,2021-12-16 01:25:59,efdf65b,S1,SX,64,16,16,32,,Pass,60,10000000,1M,0,0,6556.44,7004.76,10947.72,4091.81
3870086,mdtest_easy,2021-12-16 01:18:30,2021-12-16 01:25:53,efdf65b,S1,SX,128,16,16,32,,Pass,60,10000000,1M,0,0,5900.80,7009.78,11102.40,4245.11
3870067,mdtest_hard,2021-12-15 23:48:42,2021-12-15 23:52:55,efdf65b,S1,SX,1,16,4,32,sw=30s,Pass,30,10000000,1M,3901,3901,196.03,455.09,346.30,286.12
3870075,mdtest_hard,2021-12-16 01:14:16,2021-12-16 01:18:40,efdf65b,S1,SX,1,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,171.76,400.38,293.24,267.35
3870060,mdtest_hard,2021-12-16 01:07:23,2021-12-16 01:11:36,efdf65b,S1,SX,2,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,342.14,782.74,578.53,536.96
3870079,mdtest_hard,2021-12-16 00:21:54,2021-12-16 00:26:12,efdf65b,S1,SX,2,16,8,32,sw=30s,Pass,30,10000000,1M,3901,3901,367.28,849.43,636.62,553.02
3869016,mdtest_hard,2021-12-15 19:02:05,2021-12-15 19:06:16,efdf65b,EC_2P1G1,RP_2GX,3,16,12,32,sw=30s,Pass,30,10000000,2M,3901,3901,97.63,1032.60,765.17,120.81
3869019,mdtest_hard,2021-12-15 19:53:29,2021-12-15 19:58:41,efdf65b,S2,SX,3,16,12,32,sw=30s,Pass,30,10000000,1M,3901,3901,517.49,891.37,865.95,278.75
3869021,mdtest_hard,2021-12-15 23:32:53,2021-12-15 23:37:53,efdf65b,S2,SX,3,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,494.82,866.61,859.74,275.74
3869025,mdtest_hard,2021-12-15 23:40:49,2021-12-15 23:44:57,efdf65b,EC_2P1G1,RP_2GX,3,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,92.98,992.12,709.28,117.07
3870070,mdtest_hard,2021-12-16 01:15:38,2021-12-16 01:20:06,efdf65b,S1,SX,4,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,654.62,1519.68,1121.01,1043.13
3869007,mdtest_hard,2021-12-15 22:08:28,2021-12-15 22:15:00,efdf65b,S4,SX,6,16,24,32,sw=30s,Pass,30,10000000,1M,3901,3901,881.53,1028.86,1526.72,250.45
3869009,mdtest_hard,2021-12-15 23:23:21,2021-12-15 23:27:40,efdf65b,EC_2P1G1,RP_2GX,6,16,24,32,sw=30s,Pass,30,10000000,2M,3901,3901,154.47,1762.15,1352.87,206.71
3869015,mdtest_hard,2021-12-15 23:10:51,2021-12-15 23:15:55,efdf65b,S2,SX,6,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,903.04,1744.90,1651.32,495.00
3869017,mdtest_hard,2021-12-15 23:29:43,2021-12-15 23:33:50,efdf65b,EC_2P1G1,RP_2GX,6,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,175.19,1863.69,1390.97,222.36
3869020,mdtest_hard,2021-12-16 00:02:52,2021-12-16 00:08:09,efdf65b,S2,SX,6,16,24,32,sw=30s,Pass,30,10000000,1M,3901,3901,883.71,1550.97,1526.46,489.51
3869027,mdtest_hard,2021-12-16 00:25:02,2021-12-16 00:31:27,efdf65b,S4,SX,6,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,959.91,1125.48,1622.73,258.00
3869034,mdtest_hard,2021-12-16 00:40:34,2021-12-16 00:44:42,efdf65b,EC_4P2G1,RP_3GX,6,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,101.77,1463.88,1329.96,115.15
3869038,mdtest_hard,2021-12-16 00:52:10,2021-12-16 00:56:21,efdf65b,EC_4P2G1,RP_3GX,6,16,24,32,sw=30s,Pass,30,10000000,4M,3901,3901,102.60,1473.78,1310.61,120.42
3870063,mdtest_hard,2021-12-16 01:10:06,2021-12-16 01:14:46,efdf65b,S1,SX,8,16,32,32,sw=30s,Pass,30,10000000,1M,3901,3901,1123.87,2718.25,1996.38,1883.43
3870071,mdtest_hard,2021-12-16 01:15:38,2021-12-16 01:20:02,efdf65b,S1,SX,8,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1239.93,2925.91,2175.42,1898.50
3869035,mdtest_hard,2021-12-16 00:53:32,2021-12-16 00:58:01,efdf65b,EC_8P2G1,RP_3GX,10,16,40,32,sw=30s,Pass,30,10000000,8M,3901,3901,137.42,2874.92,2020.96,112.53
3869039,mdtest_hard,2021-12-16 00:53:32,2021-12-16 01:03:21,efdf65b,S8,SX,10,16,40,32,sw=30s,Pass,30,10000000,1M,3901,3901,1312.25,999.36,2340.08,187.45
3869044,mdtest_hard,2021-12-16 00:56:15,2021-12-16 01:00:32,efdf65b,EC_8P2G1,RP_3GX,10,16,16,32,sw=30s,Pass,30,10000000,8M,3901,3901,132.33,2321.15,2151.01,118.42
3869048,mdtest_hard,2021-12-16 00:56:15,2021-12-16 01:04:58,efdf65b,S8,SX,10,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1500.41,1162.59,2611.02,195.55
3869008,mdtest_hard,2021-12-16 00:01:18,2021-12-16 00:05:51,efdf65b,EC_2P1G1,RP_2GX,12,16,48,32,sw=30s,Pass,30,10000000,2M,3901,3901,310.89,3794.13,2374.46,418.00
3869013,mdtest_hard,2021-12-15 23:17:05,2021-12-15 23:21:11,efdf65b,EC_2P1G1,RP_2GX,12,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,303.42,3539.07,2537.92,441.69
3869014,mdtest_hard,2021-12-16 00:17:09,2021-12-16 00:23:33,efdf65b,S2,SX,12,16,48,32,sw=30s,Pass,30,10000000,1M,3901,3901,1591.21,2750.57,2725.84,850.61
3869023,mdtest_hard,2021-12-16 00:20:19,2021-12-16 00:25:43,efdf65b,S2,SX,12,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1722.07,3206.38,2984.53,783.25
3869024,mdtest_hard,2021-12-16 00:46:26,2021-12-16 00:53:54,efdf65b,S4,SX,12,16,48,32,sw=30s,Pass,30,10000000,1M,3901,3901,1561.29,1773.47,2709.90,450.26
3869028,mdtest_hard,2021-12-16 00:28:09,2021-12-16 00:34:30,efdf65b,S4,SX,12,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1720.01,2281.80,2964.84,485.65
3869031,mdtest_hard,2021-12-16 00:29:41,2021-12-16 00:33:49,efdf65b,EC_4P2G1,RP_3GX,12,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,176.10,2832.13,2407.16,211.69
3869041,mdtest_hard,2021-12-16 00:56:15,2021-12-16 01:01:08,efdf65b,EC_4P2G1,RP_3GX,12,16,48,32,sw=30s,Pass,30,10000000,4M,3901,3901,157.44,3369.55,2467.25,188.99
3870066,mdtest_hard,2021-12-16 01:11:27,2021-12-16 01:16:03,efdf65b,S1,SX,16,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2045.29,4778.59,3574.49,2986.50
3870069,mdtest_hard,2021-12-16 01:08:46,2021-12-16 01:14:03,efdf65b,S1,SX,16,16,64,32,sw=30s,Pass,30,10000000,1M,3901,3901,1665.26,4765.67,3453.74,3301.59
3869006,mdtest_hard,2021-12-16 00:17:09,,efdf65b,S2,SX,18,16,72,32,"did not finish,sw=30s",Fail,30,10000000,1M,3901,3901,,,,
3869012,mdtest_hard,2021-12-16 00:13:58,2021-12-16 00:18:00,efdf65b,EC_2P1G1,RP_2GX,18,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,352.45,4568.16,3314.60,596.06
3869018,mdtest_hard,2021-12-16 00:31:14,,efdf65b,EC_2P1G1,RP_2GX,18,16,72,32,"did not finish,sw=30s",Fail,30,10000000,2M,3901,3901,,,,
3869022,mdtest_hard,2021-12-16 00:23:28,2021-12-16 00:29:10,efdf65b,S2,SX,18,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2192.13,4182.82,3680.90,910.90
3869026,mdtest_hard,2021-12-16 00:31:14,2021-12-16 00:35:34,efdf65b,S4,SX,18,16,72,32,"did not finish,sw=30s",Fail,30,10000000,1M,3901,3901,,,,
3869032,mdtest_hard,2021-12-16 00:37:26,2021-12-16 00:54:29,efdf65b,EC_4P2G1,RP_3GX,18,16,72,32,sw=30s,Pass,30,10000000,4M,3901,3901,216.41,5161.29,62.74,19.90
3869033,mdtest_hard,2021-12-16 00:32:47,2021-12-16 00:39:11,efdf65b,S4,SX,18,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2184.89,3161.65,3671.83,610.38
3869045,mdtest_hard,2021-12-16 00:56:15,2021-12-16 01:00:17,efdf65b,EC_4P2G1,RP_3GX,18,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,159.61,4128.02,3301.06,330.25
3869050,mdtest_hard,2021-12-16 00:47:50,2021-12-16 00:52:41,efdf65b,S16,SX,18,16,72,32,"did not finish,sw=30s",Fail,30,10000000,1M,3901,3901,,,,
3869051,mdtest_hard,2021-12-16 01:01:49,2021-12-16 01:14:50,efdf65b,S16,SX,18,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2181.63,1218.92,3636.02,143.24
3869053,mdtest_hard,2021-12-16 00:53:32,2021-12-16 01:05:31,efdf65b,EC_16P2G1,RP_3GX,18,16,72,32,sw=30s,Pass,30,10000000,16M,3901,3901,214.07,4639.49,3547.68,24.79
3869054,mdtest_hard,2021-12-16 01:01:49,2021-12-16 01:06:29,efdf65b,EC_16P2G1,RP_3GX,18,16,16,32,sw=30s,Pass,30,10000000,16M,3901,3901,235.80,3872.46,3321.57,109.74
3869036,mdtest_hard,2021-12-16 00:39:01,2021-12-16 00:43:19,efdf65b,S8,SX,20,16,80,32,"did not finish,sw=30s",Fail,30,10000000,1M,3901,3901,,,,
3869040,mdtest_hard,2021-12-16 00:56:15,2021-12-16 01:03:36,efdf65b,S8,SX,20,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1823.90,2272.91,3828.66,352.03
3869043,mdtest_hard,2021-12-16 00:56:15,2021-12-16 01:00:26,efdf65b,EC_8P2G1,RP_3GX,20,16,16,32,sw=30s,Pass,30,10000000,8M,3901,3901,156.83,4259.53,3406.53,234.57
3869046,mdtest_hard,2021-12-16 00:39:01,,efdf65b,EC_8P2G1,RP_3GX,20,16,80,32,"did not finish,sw=30s",Fail,30,10000000,8M,3901,3901,,,,
3869010,mdtest_hard,2021-12-16 00:07:39,2021-12-16 00:13:25,efdf65b,S2,SX,24,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2465.35,4713.27,4055.67,1039.86
3869011,mdtest_hard,2021-12-16 00:10:50,2021-12-16 00:14:57,efdf65b,EC_2P1G1,RP_2GX,24,16,16,32,sw=30s,Pass,30,10000000,2M,3901,3901,402.23,5280.38,3854.73,708.77
3869029,mdtest_hard,2021-12-16 00:31:14,2021-12-16 00:37:37,efdf65b,S4,SX,24,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2505.21,3847.22,4110.79,681.40
3869047,mdtest_hard,2021-12-16 00:56:15,2021-12-16 01:00:07,efdf65b,EC_4P2G1,RP_3GX,24,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,145.02,4845.75,3552.90,401.72
3869037,mdtest_hard,2021-12-16 00:53:32,2021-12-16 01:01:08,efdf65b,S8,SX,30,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2504.70,3026.08,4242.39,463.48
3869049,mdtest_hard,2021-12-16 00:56:15,2021-12-16 01:00:19,efdf65b,EC_8P2G1,RP_3GX,30,16,16,32,sw=30s,Pass,30,10000000,8M,3901,3901,164.88,5451.92,4168.76,309.99
3870064,mdtest_hard,2021-12-16 01:15:38,2021-12-16 01:20:23,efdf65b,S1,SX,32,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2457.73,5033.25,4345.80,3746.08
3869030,mdtest_hard,2021-12-16 00:46:26,2021-12-16 00:52:30,efdf65b,S4,SX,36,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,2628.50,4627.11,4466.87,833.22
3869042,mdtest_hard,2021-12-16 00:56:15,2021-12-16 01:00:07,efdf65b,EC_4P2G1,RP_3GX,36,16,16,32,sw=30s,Pass,30,10000000,4M,3901,3901,152.11,5785.70,4461.98,517.22
3869052,mdtest_hard,2021-12-16 00:56:15,2021-12-16 01:04:30,efdf65b,S16,SX,36,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,1465.34,2128.71,4348.05,240.29
3869055,mdtest_hard,2021-12-16 00:56:15,2021-12-16 01:00:30,efdf65b,EC_16P2G1,RP_3GX,36,16,16,32,sw=30s,Pass,30,10000000,16M,3901,3901,166.68,5577.34,4235.10,199.66
3870077,mdtest_hard,2021-12-16 01:08:46,2021-12-16 01:13:00,efdf65b,S1,SX,64,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,771.27,3748.99,3317.06,2584.80
3870061,mdtest_hard,2021-12-16 01:08:46,2021-12-16 01:12:39,efdf65b,S1,SX,128,16,16,32,sw=30s,Pass,30,10000000,1M,3901,3901,94.26,5200.79,5373.04,4447.01
